ID,DisplayRaceID,DisplaySexID,SkinID,FaceID,HairStyleID,HairColorID,FacialHairID,NPCItemDisplay[0],NPCItemDisplay[1],NPCItemDisplay[2],NPCItemDisplay[3],NPCItemDisplay[4],NPCItemDisplay[5],NPCItemDisplay[6],NPCItemDisplay[7],NPCItemDisplay[8],NPCItemDisplay[9],BakeName
43,1,1,2,1,11,3,0,0,0,0,0,0,0,0,0,0,0,7a7ba0a19b56438cbb604796dcde0f39.blp
45,1,0,0,8,0,0,2,0,7684,7676,7677,7678,7679,7680,0,7702,7683,9913100edc3050e7c44685c19913d7ae.blp
47,3,0,6,5,0,6,7,3785,0,5315,0,0,0,2166,0,0,0,c920ae60a41bd8481d214b5e397eaad3.blp
52,4,0,5,1,3,3,2,0,0,5340,0,0,5341,5342,0,0,0,2049cd6c62d75468cb5e843ef5b32bf9.blp
53,3,1,2,1,3,3,0,0,0,5343,0,5344,1818,4487,0,0,0,4d05a6b5dc33f0e8623541287b1cd28f.blp
54,1,0,4,10,3,9,2,0,0,0,5345,0,5346,5347,3897,0,0,fe9840a7aaa0626d2021e4c6de9a765.blp
56,1,1,3,2,14,0,0,0,0,2964,0,0,2318,2319,3897,0,0,29505abb48afcbfac29ca6132616adc1.blp
57,1,0,2,10,6,1,4,0,0,0,5350,0,5297,5351,0,0,0,f88f521c1c6dcd323280edb4ee4e2e8.blp
58,1,0,1,2,1,4,1,0,0,13516,13517,4989,1882,6060,5355,0,0,b31da79d9be0f6621ec89b946acb811a.blp
59,1,0,0,9,8,9,8,0,0,0,8444,5865,7587,8268,0,0,0,b31adf95822fa1901313e690667fcccc.blp
60,1,0,2,0,1,3,6,0,0,9745,0,0,2318,4272,0,0,0,9f2eca7ce3ad2af4b28c36af6a9687f.blp
62,1,0,9,0,0,10,5,0,0,4299,0,0,2185,5363,0,0,0,cf785a8dc8099f166b3e533bca7ee029.blp
63,1,0,3,11,5,4,3,0,0,3552,0,0,5346,2496,0,0,0,11fe7bffa0f80247783c1ab8851fbe39.blp
65,1,1,1,3,17,2,0,0,0,0,5367,5368,5369,5370,0,0,0,c63990a1663c9e983e353006dd7c395.blp
67,1,1,2,10,7,0,0,0,0,13521,0,4599,3078,2990,0,1796,0,2ef220d64b06f3f86af0e2afbc83b58f.blp
68,1,0,2,1,1,2,0,0,0,13003,9009,8347,5236,5380,0,0,0,2b642c2997e6de5d180f6a042b8524c.blp
69,1,0,3,2,2,1,6,0,5381,1185,2257,4847,697,1981,0,2362,0,3c2cc30aff75cd6b32830249e400fab9.blp
71,2,0,6,4,5,5,3,0,0,8156,0,8135,7939,7782,0,0,0,4e4e22551540e0e93b75fc573f73672f.blp
73,2,1,1,5,2,0,6,0,0,8180,0,8943,6300,7750,0,9170,0,bba0d1511a20239664b532493f1720e1.blp
74,2,0,3,8,4,1,1,0,0,9171,0,8157,7781,7782,0,0,0,69ec7053e3d0e9d8db5594c8f3920235.blp
75,2,0,0,0,3,3,0,0,0,9172,0,8135,7939,9173,0,0,0,cf0eee1d1608ee8b1944e95041a17434.blp
79,2,0,2,3,1,0,4,0,0,9177,0,7761,5947,9174,0,0,0,5ad2a6095bc48d9cfb37e23ce5ec9a51.blp
80,2,0,6,4,3,1,1,0,0,9178,0,9179,8160,7768,0,0,0,7b48e16f36688a51c8f7e29ca0a44f7d.blp
81,2,1,0,7,1,2,3,0,0,9180,0,8196,7765,9181,0,0,0,8ad9fcee53ed59113a99ae4b108fbc89.blp
83,2,0,3,0,4,6,4,0,0,7552,0,9183,6300,9184,0,0,0,370ba644124754a0f5a3db88a964fce3.blp
86,2,0,3,2,3,1,2,0,11560,9023,0,9024,9025,8920,0,0,0,2c565f3fd9f6a709bd1bf6c245978a49.blp
87,2,0,3,7,5,5,9,0,9574,8957,0,9024,9025,8920,0,0,0,c5d6ace6937e2967915a0f7aad0b4122.blp
90,2,1,5,3,7,5,5,0,11560,9023,0,9024,9025,8920,0,0,0,a56d635ffe88eecaa2254cae5b846270.blp
91,2,0,4,0,2,0,1,0,0,10005,0,10988,10006,9650,0,0,0,b194ebb75c03d8e7dfa560490f3da9.blp
92,2,0,3,8,4,0,3,0,9651,9652,0,7728,8140,9653,0,7731,0,64baebdfc5772ba91e1856e714c1237.blp
93,2,0,6,5,0,0,4,0,0,9669,0,9670,9671,9672,0,0,0,f58c5e204b0506fbfb7fee81aecf1fc.blp
94,2,0,7,4,2,5,2,0,0,8156,0,8157,7781,0,0,0,0,edeac1f81646b02dbf81bcc44835b42.blp
95,2,0,4,0,3,1,3,0,0,9669,0,9670,7533,0,0,0,0,44634c70da96ff34aa432615e8fbc498.blp
96,2,0,5,1,0,6,2,0,0,10116,0,310,6300,6301,0,0,0,7961a2f5c66a1d2cb2fbfac914497dbd.blp
97,2,1,5,8,0,0,1,0,0,10070,0,9464,10071,10072,0,0,0,892c131b2628d0829100356f84b2b68.blp
98,2,0,7,3,2,2,1,0,0,9021,0,9007,8155,10107,0,0,0,84b1ddcfb0fe1f2450c2a27b652a4ad5.blp
99,2,0,3,7,4,5,2,0,0,8161,0,10087,8181,10104,0,0,0,9da75f31af7e5daf8d09b54dbc2e8eeb.blp
100,2,1,2,2,4,4,4,0,0,11871,0,10091,11872,9184,0,0,0,e811254915415249ae4e7e2e5ced0202.blp
101,2,0,0,1,1,1,1,0,0,11885,0,10429,11019,11886,0,0,0,90bf25f8cf8326c95af9a452ca1ac71.blp
103,2,0,2,8,3,3,6,0,0,11877,0,9027,9028,9029,0,0,0,d201a8f1593132d226efd330bb536455.blp
105,2,0,0,1,5,7,4,0,0,9628,0,11880,9629,9051,0,0,0,927ea5734c27bd33281ee7ab62afa518.blp
106,2,0,2,6,2,2,3,0,0,9171,0,10875,10876,11883,0,0,0,5c8595983aa9a0b1accc9a59f878ea3e.blp
107,2,0,5,8,4,6,2,0,0,8738,0,8739,5947,0,0,0,0,6788775cdc6dc0a9bffd7a7bdf3dbbe7.blp
108,2,0,8,1,3,0,0,0,0,8948,0,8135,7939,0,0,0,0,24c61599638031edab3b1ffc5d31f170.blp
110,2,0,0,3,4,1,4,0,0,11877,0,9027,11341,9029,0,0,0,cc2eb6a32d081b6c61a4ae61fad46ffd.blp
111,2,0,4,8,1,0,5,0,5485,11890,0,0,5488,5489,0,0,0,fd8287d194617d9b73fc260b98a53e7f.blp
112,2,0,2,1,3,1,6,0,5506,11897,0,10880,10881,11085,0,11898,0,fa01b141e11a76864c69bae51a0380b.blp
113,2,0,3,5,1,0,3,0,11893,11894,0,11895,11536,11408,0,11896,0,c3e61d0b76fdd38b4393d11acb7a0ac9.blp
115,2,1,2,4,5,2,5,0,0,10126,0,8139,10006,0,0,0,0,21a3271c44a81aee0b1ce17b3ebfcd1.blp
116,2,0,3,4,4,6,4,0,0,10070,0,9464,10071,0,0,0,0,164c596f76d011b2f96dd053dd1adee.blp
117,2,1,4,0,1,1,4,0,0,10070,0,9464,10071,9008,0,11899,0,9c1b949d634403134b89bdb4b2895820.blp
118,2,1,0,3,4,7,0,0,0,10066,0,8002,7781,7782,0,0,0,f8d4bf4acd9f2551985f81737c577bec.blp
119,2,0,0,7,2,1,1,0,0,9175,0,8943,7710,11900,0,0,0,4d02d5ebdd231888a19ed9302c69ca63.blp
120,2,0,5,8,4,1,5,0,0,8156,0,8157,7939,9173,0,0,0,fac51b31b4b46f9baf2588cc868888d4.blp
121,2,0,3,2,3,1,1,0,0,9519,9036,9903,10114,10115,0,0,0,e4174609edfa0ef3aba46e1fc0f7397.blp
122,2,0,0,8,2,0,1,0,0,11481,0,8135,8175,7782,0,0,0,6ce4776cd47bf2d837be1d77b7c4c9.blp
126,2,1,5,4,7,5,4,0,0,11141,0,7709,7767,0,0,11905,0,945a8484be8ad640d4ca35657d7d8643.blp
127,2,0,5,7,5,1,1,0,0,11906,0,10087,10114,10115,2118,0,0,a845a02511be3fee3d663a5c2bf2e6d.blp
128,2,0,4,5,1,0,2,0,0,9175,0,8157,7781,7782,0,0,0,c01bc6a4ffdabf78b88681fdb2b7c907.blp
131,2,0,6,4,3,3,3,0,0,7811,0,9525,10114,10115,0,0,0,5e7eb37fcd8ba300cd77be821cf88950.blp
132,2,0,3,2,5,5,4,0,0,11481,0,8157,7781,9173,0,0,0,683b6f82a19a4511fd7aabc9ef39dbe2.blp
133,3,0,1,2,1,0,1,0,0,0,3265,4300,1882,4463,5578,5579,0,d5aa010ae3109e2241806cd01c964384.blp
135,3,0,1,2,0,3,7,10419,0,5624,0,5588,5589,5591,0,0,0,6ac4e47d1b95999b69fa50ff7866287a.blp
136,1,0,0,0,1,0,8,0,0,6177,0,3872,5782,5594,6178,6179,0,87b7558235d43d1a9adc8aedb8d089e.blp
137,1,0,2,7,1,5,3,5599,0,5597,0,5457,5236,5598,0,0,0,be1cc411d953eade976351391fb91cec.blp
138,1,1,1,5,3,2,0,0,0,5600,5334,0,5601,3750,0,0,0,ec59c8a782073133ea98ca91c82333bb.blp
140,3,0,0,7,0,5,8,0,5608,5604,0,0,5605,3715,0,5606,0,f6583595acba223846a6623f6336bae5.blp
142,5,0,1,9,0,1,0,0,0,8300,0,8805,8301,11031,0,0,0,2653c0d482db347963323abcb70e517b.blp
143,3,0,1,0,0,3,9,0,0,3552,0,5443,0,2198,0,0,0,c7229a1d18153928193f0bd4c4e5ecae.blp
144,3,0,2,9,0,4,4,3785,0,5315,0,0,0,2166,0,0,0,3ba0204df37bbaabde10f98f5f755c10.blp
145,3,0,8,1,0,5,0,4369,0,0,5625,4882,5626,0,0,0,0,28025bb46f5cf496e935dd1d192d9a16.blp
147,1,0,4,2,7,7,3,0,0,5467,0,0,5469,5470,0,5472,0,eb53f0d46a30e91de33bdddb14405bbd.blp
148,3,0,3,2,0,1,0,3785,0,5631,0,0,5632,5633,0,5634,0,a66c728931bb312766b241b2c42d7f3e.blp
149,3,1,1,6,10,8,0,0,0,5343,0,5344,1818,4487,0,0,0,3b2aabb0b5075c14497d465e882732cf.blp
150,3,0,1,7,9,1,8,0,0,3552,0,5443,0,2198,0,0,0,668b26521d1f9aa68618f74767cb00a1.blp
151,1,0,3,1,10,3,5,3047,0,3552,0,0,5346,2496,3897,0,0,e73e72c38ed4c33eb5c335e0d03f327.blp
153,3,0,6,8,7,4,6,0,0,5298,5299,4335,5300,5301,0,5302,0,bad1539e4f0c1e1bcb4b9991556d3352.blp
154,3,1,2,1,4,1,0,0,0,5653,0,4878,5652,1911,0,0,0,f7d6f6dd278b7b359609c7f348933497.blp
155,1,0,7,8,8,4,1,0,0,4588,0,0,5654,945,0,0,0,f7d098923871fd03caa6d85ac9dcc047.blp
159,3,0,2,2,0,1,10,2665,0,12159,12160,8431,5602,12161,0,0,0,fdb476b85104333e49e75bdb85f71710.blp
162,2,0,6,6,1,3,4,0,5676,0,5673,3418,3414,5674,0,5675,0,8b14003333ed7c7eff5a5d854681f898.blp
163,1,1,4,4,1,6,0,5677,10511,0,10512,9495,9132,5354,0,10513,0,ecf359a39e27ef9112e6afee26cca6eb.blp
164,1,0,2,1,1,1,0,0,0,2503,0,5845,1883,2204,0,0,0,f29eac11a93d467f8b8cc66f60a38e9.blp
165,1,0,1,9,3,1,2,0,0,10834,10860,5845,2201,2204,0,0,0,21571b4ef5e09e8e42453442c2de760e.blp
168,1,0,3,7,4,2,1,0,0,1817,0,5865,7182,9780,0,0,0,16af082ff79c4338a7784125c4e41c40.blp
169,1,1,0,2,4,5,1,0,0,9774,0,6062,7587,8268,0,0,0,6da2a97f77acb146500cde7c70673042.blp
170,1,0,3,10,8,9,4,0,0,11794,10719,6062,3173,4272,0,0,0,1d7e0acd8d222ce69c35978e457738b8.blp
171,1,0,7,9,3,0,5,0,0,9782,5440,7519,7520,8959,0,0,0,4b0b5b9f9d4a477ba7dcfcd782850314.blp
172,1,1,7,12,6,0,0,0,0,11227,5440,5725,5726,9771,0,0,0,cd09b9fc82ecd86886ab9628573f4f89.blp
173,1,1,2,0,3,5,1,0,0,5710,0,4905,6074,5370,0,0,0,895aa017d1b1f4e71c61d5a9ded97656.blp
174,1,0,2,8,8,8,4,3215,0,9781,0,5873,5874,5875,0,0,0,a96760e1c37a64e61234482e32efa30b.blp
175,1,1,2,4,4,2,1,0,0,7621,0,7519,6074,7029,0,0,0,d0207c1446101fdc2c1751c5a1b23629.blp
176,1,0,4,9,2,9,7,3047,0,5715,0,5361,4365,4921,0,0,0,bcde69ac6acd05c93afbeb924ebe91d2.blp
177,1,0,5,7,1,1,0,0,0,4299,0,5361,4617,4921,0,0,0,73634cd95aa273d8143a8b5d875558dc.blp
178,1,1,4,10,7,1,3,0,0,5722,0,4954,4365,4921,0,0,0,9414338afed0d553143b77685e53b59.blp
179,1,0,0,3,5,4,2,0,0,2317,0,8072,3173,9675,0,0,0,fbccdcab33a620f8793e25d159ec6780.blp
180,1,1,2,8,5,3,0,0,0,6073,9458,6062,8974,6063,0,0,0,e1a70badfa1442ad4e5a94ec135c1afe.blp
181,1,1,2,11,16,1,2,0,0,13463,0,9748,13464,9750,0,0,0,5790085c13d3b3693ea588288c166c33.blp
182,1,0,3,11,11,3,6,0,0,13465,0,9748,9749,9750,0,0,0,670e255d27945c1a368f3608030aa25.blp
183,1,1,3,8,9,4,5,0,0,9563,0,8344,6865,8351,0,0,0,2c12d1b533c9c61baa14c3a56b27bf15.blp
