ID,Datestamp,ContinentID,TextureID,TextureName,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
6884,20040625,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
6883,20040625,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
6882,20040625,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
6694,20040630,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
4986,20040306,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
5501,20040424,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
4992,20040306,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
5996,20040525,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,0
5229,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5126,20040601,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5885,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5894,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6958,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6850,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6259,20040630,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6258,20040630,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6634,20040630,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
7107,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5932,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5926,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5922,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5918,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5911,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5906,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5901,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6838,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
7134,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
7100,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
7045,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6980,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6979,20040625,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6360,20040630,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5890,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5882,20040524,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5125,20040601,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
5274,20040326,0,-1906212278,Tileset\Wetlands\WetlandsGrassDark02.tga,-1,-1,-1,-1,0,0
6244,20040630,0,-1846979018,Tileset\Winterspring Grove\GreenSlime.TGA,-1,-1,-1,-1,0,0
5217,20040326,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
5238,20040326,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
5222,20040326,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
5256,20040326,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
6335,20040624,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
6327,20040630,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
6323,20040624,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
6204,20040602,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
6199,20040630,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
5998,20040525,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
5602,20040628,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
5598,20040628,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
5264,20040326,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
7169,20040626,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,0
7036,20040625,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,8,3
5250,20040326,0,-1838329702,Tileset\IronForge\IronForgeSnow01solid.TGA,-1,-1,-1,-1,0,3
6896,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6908,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6919,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6962,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6972,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6971,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6923,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6913,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6906,20040625,0,-1812635961,Tileset\RedRidge\RedridgeGrassDirtBase.tga,-1,-1,-1,-1,0,0
6639,20040630,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,62,63,64,65,8,0
6644,20040630,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,62,63,64,65,8,0
6655,20040630,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,62,63,64,65,8,0
6677,20040630,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,62,63,64,65,8,0
6684,20040630,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,62,63,64,65,8,0
6671,20040630,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,62,63,64,65,8,0
5984,20040525,0,-1702763891,Tileset\Generic\Checkers.TGA,-1,-1,-1,-1,0,10
6809,20040625,0,-1697609079,Tileset\Outland\OutlandSand01.TGA,-1,-1,-1,-1,0,0
6811,20040625,0,-1697609079,Tileset\Outland\OutlandSand01.TGA,-1,-1,-1,-1,0,0
5107,20040601,0,-1670492489,Tileset\TirisFall\TirisFallStoneRoad01.tga,-1,-1,-1,-1,0,0
5136,20040601,0,-1670492489,Tileset\TirisFall\TirisFallStoneRoad01.tga,-1,-1,-1,-1,0,0
5134,20040601,0,-1670492489,Tileset\TirisFall\TirisFallStoneRoad01.tga,-1,-1,-1,-1,0,0
5320,20040330,0,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
7200,20040626,0,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
7220,20040626,0,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
7223,20040626,0,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
7204,20040626,0,-1640034600,Tileset\SilverPine\SilverPineShore.TGA,-1,-1,-1,-1,0,0
6028,20040525,0,-1621474920,Tileset\EmeraldDream\DreamGrass01.TGA,-1,-1,-1,-1,0,5
5239,20040326,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
6211,20040602,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
7066,20040625,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
6215,20040602,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
6206,20040602,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
5248,20040326,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
5269,20040326,0,-1619156047,Tileset\Loch Modan\LochModanScrubBrushBase.tga,-1,-1,-1,-1,0,0
6002,20040525,0,-1603837609,Tileset\The Badlands\BadlandsSand.TGA,-1,-1,-1,-1,0,7
5485,20040421,0,-1599373959,Tileset\Feralas\FeralasBrushRoots.TGA,230,237,228,229,8,5
4969,20040306,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
5052,20040624,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
5056,20040316,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
7334,20040626,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
7322,20040626,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
6886,20040625,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
6511,20040624,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
6504,20040624,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
5997,20040525,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
5498,20040424,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
4998,20040306,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,0
5608,20040628,0,-1531524484,Tileset\Winterspring Grove\WinterspringIceSmooth.tga,-1,-1,-1,-1,0,0
6333,20040624,0,-1531524484,Tileset\Winterspring Grove\WinterspringIceSmooth.tga,-1,-1,-1,-1,0,0
5318,20040330,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
6144,20040604,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
7216,20040626,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
7152,20040626,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
6851,20040625,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
7164,20040626,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
7157,20040626,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
6814,20040625,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
7170,20040626,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
6140,20040609,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
5379,20040412,0,-1518716061,Tileset\AlteracMtns\AlteracDirtBase02.tga,-1,-1,-1,-1,0,0
5220,20040326,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,2
5259,20040326,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,2
5254,20040326,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,2
5605,20040628,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,0
7060,20040630,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,8,3
7057,20040625,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,8,2
7056,20040628,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,0
7041,20040625,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,8,2
6340,20040624,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,0
6326,20040624,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,0
6123,20040628,0,-1486199294,Tileset\IronForge\IronForgeRock06road2.TGA,-1,-1,-1,-1,0,0
6800,20040625,0,-1470283422,Tileset\Outland\OutlandDirtCrackLight.tga,-1,-1,-1,-1,0,0
6807,20040625,0,-1470283422,Tileset\Outland\OutlandDirtCrackLight.tga,-1,-1,-1,-1,0,0
5611,20040628,0,-1458793234,Tileset\Winterspring Grove\WinterspringIceSnowAlpha.tga,-1,-1,-1,-1,0,0
5609,20040628,0,-1458793234,Tileset\Winterspring Grove\WinterspringIceSnowAlpha.tga,-1,-1,-1,-1,0,0
6126,20040628,0,-1458793234,Tileset\Winterspring Grove\WinterspringIceSnowAlpha.tga,-1,-1,-1,-1,0,0
5380,20040412,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,216,219,221,219,8,5
6146,20040604,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
6137,20040609,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
7172,20040626,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
7166,20040626,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
6241,20040615,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
7230,20040626,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
7227,20040626,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
7225,20040626,0,-1412401677,Tileset\AlteracMtns\AlteracGrassBase2.tga,-1,-1,-1,-1,0,0
5601,20040628,0,-1382093608,Tileset\PlagueLands\PlaguedEarthcreep03.tga,-1,-1,-1,-1,0,0
7063,20040625,0,-1382093608,Tileset\PlagueLands\PlaguedEarthcreep03.tga,-1,-1,-1,-1,0,0
6339,20040624,0,-1382093608,Tileset\PlagueLands\PlaguedEarthcreep03.tga,-1,-1,-1,-1,0,0
4981,20040306,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
7471,20040630,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
7464,20040630,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
7457,20040630,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
7015,20040625,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
5142,20040323,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
7008,20040625,0,-1374869163,Tileset\BurningStepps\BurningSteppsCharcoal01.tga,-1,-1,-1,-1,0,0
6849,20040625,0,-1363319748,Tileset\Stranglethorn\StrangleThornCobbleStoneRoad.tga,-1,-1,-1,-1,0,0
7232,20040626,0,-1361787596,Tileset\AraithiHighlands\ArathiHighlandsBrickFloor.TGA,-1,-1,-1,-1,0,0
6667,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7660,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7659,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7641,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7640,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7662,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7661,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7639,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
6674,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
7638,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
6697,20040630,0,-1342621557,Tileset\The Blasted Lands\BlastedLandsChardRock.tga,-1,-1,-1,-1,0,0
5232,20040326,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
5244,20040326,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
5242,20040326,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
5235,20040326,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
5263,20040326,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
7064,20040625,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
6213,20040602,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
6209,20040602,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
6203,20040602,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
5265,20040326,0,-1331477533,Tileset\Loch Modan\LochModanRockBase.tga,-1,-1,-1,-1,0,0
5341,20040402,0,-1321056091,Tileset\Kalidar\KalidarRoots.TGA,-1,-1,-1,-1,0,0
6319,20040615,0,-1262867721,Tileset\BurningStepps\BurningSteppsRock02.TGA,-1,-1,-1,-1,0,0
6321,20040615,0,-1262867721,Tileset\BurningStepps\BurningSteppsRock02.TGA,-1,-1,-1,-1,0,0
6362,20040616,0,-1262867721,Tileset\BurningStepps\BurningSteppsRock02.TGA,-1,-1,-1,-1,0,0
5988,20040525,0,-1239242266,Tileset\Westwood\WestFallCropBurned.tga,-1,-1,-1,-1,0,0
6494,20040624,0,-1239242266,Tileset\Westwood\WestFallCropBurned.tga,-1,-1,-1,-1,0,0
6812,20040625,0,-1239242266,Tileset\Westwood\WestFallCropBurned.tga,-1,-1,-1,-1,0,0
4999,20040306,0,-1228003411,Tileset\Duskwood\DuskwoodCobblestone.TGA,-1,-1,-1,-1,0,0
6869,20040625,0,-1228003411,Tileset\Duskwood\DuskwoodCobblestone.TGA,-1,-1,-1,-1,0,0
6865,20040625,0,-1228003411,Tileset\Duskwood\DuskwoodCobblestone.TGA,-1,-1,-1,-1,0,0
6003,20040525,0,-1228003411,Tileset\Duskwood\DuskwoodCobblestone.TGA,-1,-1,-1,-1,0,0
6862,20040625,0,-1228003411,Tileset\Duskwood\DuskwoodCobblestone.TGA,-1,-1,-1,-1,0,0
6419,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
6445,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
6477,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
6442,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
6421,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
6461,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
6427,20040624,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
5977,20040525,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,-1,-1,-1,-1,0,0
5132,20040601,0,-1194276838,Tileset\PlagueLandsWest\WestPlaguedDirtRock.tga,-1,-1,-1,-1,0,0
7229,20040626,0,-1194276838,Tileset\PlagueLandsWest\WestPlaguedDirtRock.tga,-1,-1,-1,-1,0,0
5227,20040524,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5271,20040326,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5041,20040316,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5677,20040526,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
6358,20040630,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
7098,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
6836,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
6823,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
6817,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5930,20040524,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5924,20040524,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5920,20040524,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
5916,20040524,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
7271,20040626,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
6699,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
6698,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
7132,20040625,0,-1188226129,Tileset\Wetlands\Wetlandsdirtmoss01.tga,-1,-1,-1,-1,0,0
