ID,PathID,NodeIndex,ContinentID,Loc[0],Loc[1],Loc[2],Flags
439,12,0,0,-4649.523,-1189.2976,507.6031,0
440,12,1,0,-4641.381,-1175.7288,511.6031,0
441,12,2,0,-4631.7305,-1153.6033,511.6031,0
442,12,3,0,-4623.9155,-1125.881,511.6031,0
443,12,4,0,-4621.4546,-1069.2125,507.6027,0
444,12,5,0,-4632.6436,-1015.2604,515.6031,0
445,12,6,0,-4668.261,-962.51587,515.6027,0
446,12,7,0,-4715.332,-915.1698,515.6031,0
447,12,8,0,-4771.4155,-898.6393,507.6031,0
448,12,9,0,-4822.608,-891.65533,495.14075,0
449,12,10,0,-4869.3423,-899.77045,495.14075,0
450,12,11,0,-4915.78,-926.1911,527.6027,0
451,12,12,0,-4951.5923,-918.7222,543.6027,0
452,12,13,0,-4964.658,-901.5131,543.6027,0
453,12,14,0,-4987.0293,-875.53235,527.6031,0
454,12,15,0,-5021.6123,-833.3802,507.31934,0
455,12,16,0,-5066.396,-799.9983,503.1275,0
456,12,17,0,-5110.955,-793.4541,504.3443,0
457,12,18,0,-5156.022,-778.87445,486.88907,0
1248,12,19,0,-5203.813,-713.6035,462.3471,0
1249,12,20,0,-5357.4165,-677.1134,428.80353,0
1250,12,21,0,-5428.7607,-631.0657,427.56006,0
1251,12,22,0,-5545.7905,-677.52325,435.64294,0
1252,12,23,0,-5631.176,-672.69257,435.58804,0
1253,12,24,0,-5708.9116,-583.39026,433.69498,0
1254,12,25,0,-5868.2144,-569.5374,453.78656,0
1255,12,26,0,-6002.7134,-664.5992,468.38162,0
1256,12,27,0,-6055.952,-676.7015,491.5126,0
1257,12,28,0,-6103.0605,-702.84106,500.9235,0
1258,12,29,0,-6182.807,-759.242,471.0982,0
1259,12,30,0,-6302.0938,-807.98645,425.8247,0
1260,12,31,0,-6427.895,-833.9036,376.11307,0
1261,12,32,0,-6534.4346,-879.6412,342.30344,0
1262,12,33,0,-6643.684,-845.2496,294.39734,0
1263,12,34,0,-6782.5454,-862.0672,284.2731,0
1264,12,35,0,-6913.29,-911.2166,281.73822,0
1265,12,36,0,-6945.106,-993.70184,272.74316,0
1266,12,37,0,-7035.354,-1010.5156,273.8061,0
1267,12,38,0,-7107.9316,-945.73267,286.62827,0
1268,12,39,0,-7178.488,-858.06793,330.93417,0
1269,12,40,0,-7220.7163,-798.4058,333.5421,0
1270,12,41,0,-7376.298,-753.7755,349.0393,0
1271,12,42,0,-7513.9507,-706.6681,261.96768,0
1272,12,43,0,-7625.7866,-709.5251,231.20978,0
1273,12,44,0,-7817.066,-723.2539,197.41309,0
1274,12,45,0,-7879.4653,-790.3379,166.98962,0
1275,12,46,0,-7972.4253,-814.08594,162.11694,0
1276,12,47,0,-8125.316,-746.7741,165.82071,0
1277,12,48,0,-8154,-657.8253,205.1225,0
1278,12,49,0,-8154.263,-562.5449,212.89262,0
1279,12,50,0,-8242.658,-445.08246,212.0416,0
1280,12,51,0,-8289.486,-378.36838,156.27788,0
1281,12,52,0,-8372.028,-387.75836,152.27959,0
1314,12,53,0,-8434.696,-408.28787,152.14378,0
2702,12,54,0,-8518.548,-470.90472,152.03862,0
2703,12,55,0,-8576.825,-495.9679,152.34538,0
2704,12,56,0,-8649.185,-487.34256,152.43388,0
2705,12,57,0,-8724.703,-429.4806,149.76123,0
2706,12,58,0,-8782.3125,-376.3788,101.40523,0
2707,12,59,0,-8887.089,-338.0945,85.907974,0
2708,12,60,0,-8978.77,-305.9059,81.10828,0
2709,12,61,0,-9023.161,-232.13933,81.0654,0
2710,12,62,0,-9081.329,-206.18956,85.815254,0
2711,12,63,0,-9107.561,-164.75499,96.00254,0
2712,12,64,0,-9135.3125,-68.51671,89.709694,0
2713,12,65,0,-9150.243,1.43099,86.873505,0
2714,12,66,0,-9181.913,81.03223,81.63505,0
2715,12,67,0,-9218.959,143.8826,76.50739,0
2716,12,68,0,-9210.904,201.52267,77.834526,0
2717,12,69,0,-9178.971,240.38417,85.57035,0
2738,12,70,0,-9127.269,295.6708,100.84596,0
2739,12,71,0,-9122.379,381.18665,99.251396,0
2740,12,72,0,-9079.122,425.23233,104.48489,0
2741,12,73,0,-9030.647,461.33572,105.65206,0
2742,12,74,0,-8984.522,481.4138,107.25115,0
2743,12,75,0,-8917.503,440.17584,105.25134,0
2744,12,76,0,-8853.351,463.79785,112.42846,0
2745,12,77,0,-8833.508,481.68555,110.18511,0
503,13,0,0,-8847.491,496.96695,111.6614,0
504,13,1,0,-8867.209,483.62424,113.41306,0
505,13,2,0,-8935.342,454.30817,111.08105,0
506,13,3,0,-9029.817,448.94504,109.53822,0
507,13,4,0,-9084.548,418.00162,108.46336,0
508,13,5,0,-9143.364,371.3304,98.56429,0
509,13,6,0,-9225.8545,291.0212,81.59529,0
510,13,7,0,-9265.622,234.81526,76.48706,0
511,13,8,0,-9316.737,192.98026,73.3612,0
512,13,9,0,-9368.078,139.08095,69.43914,0
513,13,10,0,-9426.641,75.49447,64.57499,0
514,13,11,0,-9423.143,34.023113,65.32808,0
515,13,12,0,-9335.211,-52.773655,73.85817,0
516,13,13,0,-9240.413,-102.27691,78.6729,0
517,13,14,0,-9223.41,-193.54156,85.30155,0
518,13,15,0,-9225.278,-280.45206,133.42473,0
519,13,16,0,-9115.018,-320.21475,144.74251,0
520,13,17,0,-8984.971,-310.88553,150.06857,0
521,13,18,0,-8761.8125,-406.55655,154.29099,0
522,13,19,0,-8644.484,-484.1542,156.79776,0
1315,13,20,0,-8543.974,-488.51996,156.0378,0
1316,13,21,0,-8434.869,-407.22656,156.21828,0
1317,13,22,0,-8332.496,-383.0612,156.97214,0
1318,13,23,0,-8272.149,-396.3521,184.27788,0
1319,13,24,0,-8236.644,-435.64172,213.62947,0
1320,13,25,0,-8182.3506,-514.2529,211.90431,0
1321,13,26,0,-8151.9126,-586.1257,207.87015,0
1322,13,27,0,-8171.5957,-668.84204,209.08276,0
1323,13,28,0,-8208.433,-822.7995,178.35092,0
1324,13,29,0,-8174.835,-1017.1086,176.78183,0
1325,13,30,0,-8043.6304,-1270.2715,184.33401,0
1326,13,31,0,-7865.433,-1467.0011,188.74873,0
1327,13,32,0,-7675.6113,-1591.3845,218.31245,0
1328,13,33,0,-7474.44,-1613.0032,312.00058,0
1329,13,34,0,-7382.2163,-1612.0455,330.2929,0
1330,13,35,0,-7302.2256,-1651.1448,308.46454,0
1331,13,36,0,-7168.888,-1656.1185,289.66702,0
1332,13,37,0,-7073.179,-1618.0984,286.3943,0
1333,13,38,0,-6935.0537,-1542.3768,257.61902,0
1334,13,39,0,-6769.901,-1358.2203,256.0362,0
1335,13,40,0,-6675.3525,-1218.733,272.667,0
1336,13,41,0,-6639.3364,-1066.0518,291.5153,0
1337,13,42,0,-6642.526,-936.7346,293.8148,0
1338,13,43,0,-6540.8438,-890.48315,320.38104,0
1339,13,44,0,-6395.612,-834.2049,388.87662,0
1340,13,45,0,-6212.213,-820.62634,456.4121,0
1341,13,46,0,-6097.54,-812.2864,471.7283,0
1342,13,47,0,-6042.41,-811.71,509.29605,0
1343,13,48,0,-5993.482,-825.0216,501.2744,0
1344,13,49,0,-5956.0425,-814.8143,500.5858,0
1345,13,50,0,-5831.6074,-729.5234,456.76993,0
1346,13,51,0,-5798.8604,-606.81256,446.49347,0
2608,13,52,0,-5761.7505,-540.91736,431.1265,0
2609,13,53,0,-5686.399,-493.17844,424.4222,0
2610,13,54,0,-5534.606,-483.70682,421.49673,0
2611,13,55,0,-5323.131,-532.5127,436.89053,0
2612,13,56,0,-5168.1606,-775.1087,503.52203,0
2613,13,57,0,-5105.9204,-791.5896,503.9272,0
2614,13,58,0,-5051.8228,-803.7614,503.1275,0
2615,13,59,0,-5021.0728,-834.86816,507.31955,0
2616,13,60,0,-4987.6157,-876.4549,535.1275,0
2617,13,61,0,-4965.2944,-901.9011,543.12714,0
2618,13,62,0,-4955.34,-916.999,543.1275,0
2619,13,63,0,-4956.3857,-942.41864,529.3028,0
2620,13,64,0,-4984.2715,-1016.1942,522.1242,0
2621,13,65,0,-4995.296,-1050.445,522.34076,0
2622,13,66,0,-4999.2896,-1084.825,522.1388,0
2623,13,67,0,-4995.824,-1120.5486,522.1388,0
2624,13,68,0,-4989.195,-1137.5175,519.43536,0
2625,13,69,0,-4972.396,-1173.6687,514.1388,0
2626,13,70,0,-4934.256,-1221.0076,514.1395,0
2747,13,71,0,-4913.807,-1244.3058,518.1395,0
2748,13,72,0,-4863.5415,-1272.4202,523.12714,0
2749,13,73,0,-4827.436,-1259.6348,523.1275,0
2750,13,74,0,-4768.28,-1247.1544,523.1275,0
2751,13,75,0,-4724.917,-1231.528,523.12714,0
2752,13,76,0,-4685.202,-1219.3375,515.12714,0
2753,13,77,0,-4663.109,-1205.9768,511.1271,0
2754,13,78,0,-4649.901,-1189.2487,507.1271,0
741,15,0,0,-5421.1084,-2928.6123,351.91534,0
742,15,1,0,-5469.8076,-2926.4282,361.17007,0
743,15,2,0,-5512.3193,-2850.484,374.77676,0
744,15,3,0,-5460.9297,-2741.3013,412.1746,0
745,15,4,0,-5500.6763,-2647.1213,469.4012,0
746,15,5,0,-5505.026,-2569.8489,486.55875,0
747,15,6,0,-5514.47,-2437.6838,432.47958,0
748,15,7,0,-5543.636,-2295.733,501.95612,0
749,15,8,0,-5506.146,-2210.2012,492.09082,0
750,15,9,0,-5532.4204,-2134.419,433.3124,0
751,15,10,0,-5587.4263,-2064.8103,404.37262,0
752,15,11,0,-5601.026,-1978.137,404.37262,0
753,15,12,0,-5610.9517,-1856.2037,413.07187,0
754,15,13,0,-5641.103,-1791.6755,407.13092,0
755,15,14,0,-5656.5576,-1747.236,417.27896,0
756,15,15,0,-5657.34,-1648.2611,439.14346,0
757,15,16,0,-5686.9116,-1582.4384,403.20425,0
758,15,17,0,-5667.798,-1473.7606,417.9568,0
759,15,18,0,-5648.8145,-1339.8889,406.2158,0
760,15,19,0,-5714.6562,-1260.3707,397.31064,0
761,15,20,0,-5696.282,-1168.2133,408.17844,0
762,15,21,0,-5634.6343,-1129.1587,405.1935,0
763,15,22,0,-5616.85,-1036.5076,413.16382,0
764,15,23,0,-5531.169,-1039.3899,434.0761,0
765,15,24,0,-5470.5996,-999.83594,440.22256,0
766,15,25,0,-5427.8013,-926.10724,445.33,0
767,15,26,0,-5302.193,-805.4969,442.1789,0
768,15,27,0,-5260.413,-751.92303,449.9189,0
769,15,28,0,-5226.645,-732.54974,463.956,0
770,15,29,0,-5155.5957,-733.546,485.62653,0
771,15,30,0,-5094.8896,-770.6713,502.98264,0
772,15,31,0,-5020.423,-836.1544,504.89908,0
773,15,32,0,-4987.5645,-875.93097,527.12714,0
774,15,33,0,-4964.4688,-901.5542,543.1275,0
775,15,34,0,-4954.7754,-919.2245,543.1275,0
776,15,35,0,-4958.4297,-945.67413,526.6935,0
777,15,36,0,-4981.152,-986.9005,498.13956,0
778,15,37,0,-4995.332,-1020.3344,498.13956,0
779,15,38,0,-5002.378,-1047.0392,498.13956,0
780,15,39,0,-5007.7437,-1082.7618,498.1388,0
781,15,40,0,-5005.147,-1108.9735,506.13956,0
782,15,41,0,-4997.3706,-1146.6201,506.13956,0
783,15,42,0,-4963.1196,-1205.0531,510.1388,0
784,15,43,0,-4909.119,-1254.0941,507.6031,0
2589,15,44,0,-4868.08,-1271.3257,507.6031,0
2590,15,45,0,-4834.6885,-1262.9307,507.6031,0
2591,15,46,0,-4813.748,-1255.2207,507.1271,0
2592,15,47,0,-4758.763,-1249.2872,511.6031,0
2593,15,48,0,-4720.3267,-1247.9813,511.1275,0
2594,15,49,0,-4680.178,-1219.8337,511.1275,0
2595,15,50,0,-4649.719,-1189.3751,507.1275,0
650,16,0,0,-4649.7065,-1189.3635,507.6031,0
651,16,1,0,-4641.2417,-1175.9359,511.6031,0
652,16,2,0,-4629.8066,-1151.1206,511.6031,0
653,16,3,0,-4624.9473,-1128.0056,511.6031,0
654,16,4,0,-4624.219,-1075.5134,527.6031,0
655,16,5,0,-4625.722,-1026.7491,527.6031,0
656,16,6,0,-4658.209,-952.221,527.6031,0
657,16,7,0,-4724.1343,-904.41876,527.6031,0
658,16,8,0,-4771.849,-885.7143,527.6031,0
659,16,9,0,-4821.307,-880.1178,527.6031,0
660,16,10,0,-4874.991,-892.0047,527.6031,0
661,16,11,0,-4919.0996,-921.8764,527.6031,0
662,16,12,0,-4952.1675,-918.17395,543.6027,0
663,16,13,0,-4966.6978,-904.4432,543.6031,0
664,16,14,0,-4986.634,-875.9593,527.6031,0
665,16,15,0,-5020.96,-834.3433,507.31934,0
666,16,16,0,-5064.681,-798.7744,507.1271,0
667,16,17,0,-5123.648,-795.64636,504.09885,0
668,16,18,0,-5191.596,-825.2991,479.54477,0
669,16,19,0,-5267.21,-871.4019,449.14136,0
670,16,20,0,-5310.35,-952.0166,414.81772,0
671,16,21,0,-5368.8853,-1059.5248,417.1688,0
672,16,22,0,-5410.917,-1103.0209,451.35025,0
673,16,23,0,-5467.121,-1219.4313,500.46695,0
2720,16,24,0,-5522.8774,-1395.9543,413.9555,0
2721,16,25,0,-5568.0337,-1522.0609,411.77335,0
2722,16,26,0,-5534.729,-1603.9957,402.36453,0
2723,16,27,0,-5527.746,-1692.4512,403.15237,0
2724,16,28,0,-5506.481,-1765.903,405.5379,0
2725,16,29,0,-5521.4707,-1917.2137,409.1334,0
2726,16,30,0,-5569.6587,-1999.0638,416.37253,0
2727,16,31,0,-5557.54,-2089.7356,416.96176,0
2728,16,32,0,-5511.883,-2158.2317,465.51135,0
2729,16,33,0,-5509.453,-2208.5881,494.29605,0
2730,16,34,0,-5510.387,-2288.2854,507.69553,0
2731,16,35,0,-5503.9775,-2418.1873,434.1922,0
2732,16,36,0,-5452.5693,-2503.402,483.14203,0
2733,16,37,0,-5404.741,-2580.3953,498.56256,0
2734,16,38,0,-5413.6875,-2639.1816,467.98187,0
2735,16,39,0,-5406.811,-2728.5017,407.88675,0
2736,16,40,0,-5420.7305,-2800.5273,381.2559,0
2737,16,41,0,-5410.287,-2867.0933,359.63736,0
2755,16,42,0,-5421.1006,-2928.6516,350.9113,0
838,17,0,0,-3791.0552,-782.97833,14.411892,0
839,17,1,0,-3778.6028,-761.946,15.816487,0
840,17,2,0,-3791.8364,-734.8788,19.499632,0
841,17,3,0,-3825.6133,-735.94403,22.847242,0
842,17,4,0,-3855.6033,-754.4497,23.883701,0
843,17,5,0,-3885.4263,-783.16724,26.413452,0
844,17,6,0,-3903.9153,-846.63605,27.972973,0
845,17,7,0,-3956.0525,-893.18115,41.26481,0
846,17,8,0,-4050.8762,-921.6597,117.60815,0
847,17,9,0,-4116.521,-942.0431,175.7076,0
848,17,10,0,-4259.8345,-973.3931,305.76965,0
849,17,11,0,-4411.2095,-961.51746,499.6416,0
850,17,12,0,-4566.7056,-900.1178,663.5545,0
851,17,13,0,-4660.2183,-934.176,778.86017,0
852,17,14,0,-4732.1626,-915.4746,832.1878,0
853,17,15,0,-4827.935,-838.6477,812.7039,0
854,17,16,0,-4893.295,-765.93805,752.8173,0
855,17,17,0,-4970.442,-665.70734,627.0564,0
856,17,18,0,-5051.371,-709.3527,553.1839,0
857,17,19,0,-5046.457,-786.47284,511.11758,0
858,17,20,0,-5019.803,-834.07367,506.17346,0
859,17,21,0,-4986.8853,-874.9424,527.1275,0
860,17,22,0,-4965.8115,-901.8858,543.1275,0
861,17,23,0,-4953.144,-918.44946,543.1275,0
862,17,24,0,-4954.898,-940.20044,530.8807,0
863,17,25,0,-4979.6626,-983.1709,502.13956,0
864,17,26,0,-4999.632,-1028.3834,494.1388,0
2570,17,27,0,-5006.0205,-1060.1708,494.1388,0
2571,17,28,0,-5007.601,-1087.6747,490.1388,0
2572,17,29,0,-5005.067,-1108.8391,490.1388,0
2573,17,30,0,-4998.6694,-1134.5149,490.1388,0
2574,17,31,0,-4989.2637,-1161.7651,490.1388,0
2575,17,32,0,-4974.717,-1186.4077,502.1388,0
2576,17,33,0,-4960.39,-1208.1664,510.13956,0
2577,17,34,0,-4938.615,-1227.6141,510.1388,0
2578,17,35,0,-4908.4297,-1249.8967,522.1395,0
2579,17,36,0,-4866.7637,-1272.343,523.1275,0
2580,17,37,0,-4830.5767,-1265.6649,523.1275,0
2581,17,38,0,-4809.6553,-1256.1539,523.6031,0
2582,17,39,0,-4765.612,-1249.8903,523.6031,0
2583,17,40,0,-4721.039,-1249.0101,515.6031,0
2584,17,41,0,-4674.0415,-1216.5364,511.1271,0
2585,17,42,0,-4650.0376,-1189.3546,507.1271,0
895,18,0,0,-4649.7637,-1189.1254,507.6031,0
896,18,1,0,-4641.3926,-1176.3024,511.6031,0
897,18,2,0,-4629.06,-1153.6204,511.6031,0
898,18,3,0,-4623.557,-1126.3463,511.6031,0
899,18,4,0,-4621.694,-1085.457,519.6031,0
900,18,5,0,-4626.0684,-1055.461,519.6031,0
901,18,6,0,-4637.371,-1019.6526,519.6027,0
902,18,7,0,-4649.9346,-991.6423,511.6027,0
903,18,8,0,-4659.9834,-974.2278,511.6027,0
904,18,9,0,-4681.9844,-948.02423,507.6027,0
905,18,10,0,-4706.5767,-927.2651,490.30008,0
906,18,11,0,-4730.1753,-913.16486,486.30106,0
907,18,12,0,-4752.2124,-902.48193,490.30008,0
908,18,13,0,-4782.283,-894.35144,499.6027,0
909,18,14,0,-4813.9517,-891.00134,507.6027,0
910,18,15,0,-4847.6133,-895.1932,507.6027,0
911,18,16,0,-4891.882,-907.5986,519.6027,0
912,18,17,0,-4927.764,-921.6956,531.6027,0
913,18,18,0,-4951.6094,-918.5165,543.6027,0
914,18,19,0,-4965.453,-902.14246,543.6027,0
2662,18,20,0,-4986.9854,-875.7244,527.6027,0
2663,18,21,0,-5021.375,-832.98486,507.31934,0
2664,18,22,0,-5059.0234,-804.5257,507.1275,0
2665,18,23,0,-5123.122,-793.1149,507.88858,0
2666,18,24,0,-5193.4595,-822.6494,495.75726,0
2667,18,25,0,-5298.612,-894.3627,465.08517,0
2668,18,26,0,-5494.4814,-1071.8286,440.98428,0
2669,18,27,0,-5552.798,-1187.3695,469.87115,0
2670,18,28,0,-5586.867,-1369.5939,472.616,0
2671,18,29,0,-5424.656,-1553.5098,525.45856,0
2672,18,30,0,-5211.702,-1635.5188,505.86807,0
2673,18,31,0,-5065.7837,-1700.0526,513.83575,0
2674,18,32,0,-4948.0054,-1704.3743,548.1808,0
2675,18,33,0,-4825.7095,-1691.8345,547.6731,0
2676,18,34,0,-4645.301,-1638.8766,547.32513,0
2677,18,35,0,-4505.0107,-1636.9889,544.857,0
2678,18,36,0,-4418.7954,-1570.4443,495.78677,0
2679,18,37,0,-4333.328,-1466.4452,443.48782,0
2680,18,38,0,-4219.268,-1388.4081,368.40247,0
2681,18,39,0,-4163.2007,-1267.6265,311.6337,0
2682,18,40,0,-4106.8853,-1130.2517,261.88443,0
2848,18,41,0,-4046.298,-1082.4763,209.55121,0
2849,18,42,0,-3864.0312,-991.6773,63.87032,0
2850,18,43,0,-3767.3494,-913.186,33.98244,0
2851,18,44,0,-3781.3347,-824.13934,22.136103,0
2852,18,45,0,-3788.4246,-794.0682,17.376143,0
2853,18,46,0,-3792.6885,-783.42926,13.107922,0
1046,20,0,0,1568.4788,268.51993,-42.121418,0
1047,20,1,0,1573.9316,225.60211,-34.121418,0
1048,20,2,0,1606.3168,217.27339,-26.121439,0
1049,20,3,0,1624.835,237.94624,-26.121454,0
1050,20,4,0,1663.2556,239.22401,-30.121439,0
1051,20,5,0,1733.5914,243.14871,-38.121426,0
1052,20,6,0,1751.1083,264.22385,-42.121433,0
1053,20,7,0,1741.8579,292.43805,-42.121433,0
1054,20,8,0,1715.252,331.8273,-42.121418,0
1055,20,9,0,1687.0956,352.2382,-38.121418,0
1056,20,10,0,1683.5505,386.5129,1.878581,0
1057,20,11,0,1702.8138,420.57373,5.878581,0
1058,20,12,0,1726.5599,474.243,1.878581,0
1059,20,13,0,1710.8029,513.14044,-2.121426,0
1060,20,14,0,1683.168,546.09796,-2.121426,0
1061,20,15,0,1681.4993,590.8705,1.878574,0
1062,20,16,0,1687.6432,623.93243,17.87858,0
1063,20,17,0,1658.9009,645.47144,33.878582,0
1064,20,18,0,1616.7742,645.34705,49.878582,0
1065,20,19,0,1591.011,674.17926,57.878582,0
2251,20,20,0,1600.9,718.4344,77.87858,0
2252,20,21,0,1640.798,730.89636,89.87858,0
