ID,Datestamp,ContinentID,TextureID,TextureName,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
4990,20040306,0,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
5233,20040326,0,-437468140,Tileset\Loch Modan\LochModanDirt.TGA,-1,-1,-1,-1,0,0
5236,20040326,0,-437468140,Tileset\Loch Modan\LochModanDirt.TGA,-1,-1,-1,-1,0,0
5245,20040326,0,-437468140,Tileset\Loch Modan\LochModanDirt.TGA,-1,-1,-1,-1,0,0
5262,20040326,0,-437468140,Tileset\Loch Modan\LochModanDirt.TGA,-1,-1,-1,-1,0,0
5266,20040326,0,-437468140,Tileset\Loch Modan\LochModanDirt.TGA,-1,-1,-1,-1,0,0
5243,20040326,0,-437468140,Tileset\Loch Modan\LochModanDirt.TGA,-1,-1,-1,-1,0,0
5202,20040325,0,-416966584,Tileset\AlteracMtns\AlteracGrassHighlight02.tga,-1,-1,-1,-1,0,0
5219,20040326,0,-416111672,Tileset\IronForge\IronForgeRock08Brown.TGA,-1,-1,-1,-1,0,0
5258,20040326,0,-416111672,Tileset\IronForge\IronForgeRock08Brown.TGA,-1,-1,-1,-1,0,0
5253,20040326,0,-416111672,Tileset\IronForge\IronForgeRock08Brown.TGA,-1,-1,-1,-1,0,0
5224,20040326,0,-416111672,Tileset\IronForge\IronForgeRock08Brown.TGA,-1,-1,-1,-1,0,0
5119,20040323,0,-339654430,Tileset\PlagueLandsWest\WestPlaguedMudGrass.tga,-1,-1,-1,-1,0,0
5129,20040323,0,-339654430,Tileset\PlagueLandsWest\WestPlaguedMudGrass.tga,-1,-1,-1,-1,0,0
5221,20040326,0,-265652401,Tileset\IronForge\IronForgePineNeedles.TGA,-1,-1,-1,-1,0,0
5261,20040326,0,-265652401,Tileset\IronForge\IronForgePineNeedles.TGA,-1,-1,-1,-1,0,0
5226,20040326,0,-248803873,Tileset\IronForge\IronForgeSnow03ripple.tga,-1,-1,-1,-1,0,0
5268,20040326,0,-248803873,Tileset\IronForge\IronForgeSnow03ripple.tga,-1,-1,-1,-1,0,0
5255,20040326,0,-248803873,Tileset\IronForge\IronForgeSnow03ripple.tga,-1,-1,-1,-1,0,0
5340,20040402,0,-232587531,Tileset\Kalidar\KalidarRock.TGA,-1,-1,-1,-1,0,0
4982,20040305,0,-207460209,Tileset\The Badlands\BadlandsRockRed.TGA,-1,-1,-1,-1,0,0
5231,20040326,0,-201526515,Tileset\Wetlands\WetlandsGrassDark01.tga,-1,-1,-1,-1,0,0
5275,20040326,0,-201526515,Tileset\Wetlands\WetlandsGrassDark01.tga,-1,-1,-1,-1,0,0
5339,20040402,0,-122640179,Tileset\Kalidar\KalidarFerns.TGA,-1,-1,-1,-1,0,0
4970,20040306,0,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,0
5051,20040323,0,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,0
4991,20040306,0,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,-1,-1,-1,-1,0,0
5042,20040316,0,76574837,Tileset\Wetlands\Wetlandsdirt01.tga,-1,-1,-1,-1,0,0
5203,20040325,0,76574837,Tileset\Wetlands\Wetlandsdirt01.tga,-1,-1,-1,-1,0,0
5047,20040316,0,76574837,Tileset\Wetlands\Wetlandsdirt01.tga,-1,-1,-1,-1,0,0
5276,20040326,0,76574837,Tileset\Wetlands\Wetlandsdirt01.tga,-1,-1,-1,-1,0,0
5098,20040323,0,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
5115,20040330,0,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
5111,20040323,0,136586185,Tileset\SilverPine\SilverPineDirt.TGA,-1,-1,-1,-1,0,0
5225,20040326,0,321661295,Tileset\IronForge\IronForgeRock09BrownCracks.TGA,-1,-1,-1,-1,0,0
5230,20040326,0,321661295,Tileset\IronForge\IronForgeRock09BrownCracks.TGA,-1,-1,-1,-1,0,0
5260,20040326,0,321661295,Tileset\IronForge\IronForgeRock09BrownCracks.TGA,-1,-1,-1,-1,0,0
5039,20040316,0,501874496,Tileset\Generic\UnderwaterGrass02.TGA,-1,-1,-1,-1,0,0
5040,20040316,0,501874496,Tileset\Generic\UnderwaterGrass02.TGA,-1,-1,-1,-1,0,0
5097,20040323,0,501874496,Tileset\Generic\UnderwaterGrass02.TGA,-1,-1,-1,-1,0,0
5046,20040316,0,501874496,Tileset\Generic\UnderwaterGrass02.TGA,-1,-1,-1,-1,0,0
5234,20040326,0,669793460,Tileset\Wetlands\Wetlandsroad01.tga,-1,-1,-1,-1,0,0
5000,20040306,0,728885973,Tileset\Westwood\WestFallStrawBase.tga,-1,-1,-1,-1,0,0
4997,20040306,0,736060587,Tileset\Duskwood\DuskwoodGrassBase02.TGA,-1,-1,-1,-1,0,0
5346,20040402,0,736060587,Tileset\Duskwood\DuskwoodGrassBase02.TGA,-1,-1,-1,-1,0,0
5140,20040323,0,743244798,Tileset\RedRidge\RedridgeDirtBase.TGA,-1,-1,-1,-1,0,0
4971,20040305,0,791167638,Tileset\ZulAman\ZulAmanRockBase.TGA,-1,-1,-1,-1,0,0
5317,20040330,0,840035097,Tileset\SilverPine\SilverPineGrass.TGA,-1,-1,-1,-1,0,0
5099,20040323,0,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,0
5130,20040323,0,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,0
5108,20040323,0,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,0
5120,20040323,0,921708295,Tileset\TirisFall\TirisFallRockyMudGrass.tga,-1,-1,-1,-1,0,0
4988,20040305,0,950200977,Tileset\BurningStepps\BurningSteppsSpireRoad01.TGA,-1,-1,-1,-1,0,0
4996,20040306,0,1042540985,Tileset\Duskwood\DuskwoodRock.tga,-1,-1,-1,-1,0,0
5337,20040402,0,1042540985,Tileset\Duskwood\DuskwoodRock.tga,-1,-1,-1,-1,0,0
5344,20040402,0,1042540985,Tileset\Duskwood\DuskwoodRock.tga,-1,-1,-1,-1,0,0
5038,20040316,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5247,20040326,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5273,20040326,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5127,20040323,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5118,20040323,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5228,20040326,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5044,20040316,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5048,20040316,0,1110718325,Tileset\Wetlands\WetlandsBaseRock.TGA,-1,-1,-1,-1,0,0
5251,20040326,0,1163755350,Tileset\Westwood\WestFallOceanFloorBase.tga,-1,-1,-1,-1,0,0
4995,20040306,0,1172657565,Tileset\Duskwood\DuskwoodRockGravel.tga,-1,-1,-1,-1,0,0
5338,20040402,0,1172657565,Tileset\Duskwood\DuskwoodRockGravel.tga,-1,-1,-1,-1,0,0
5112,20040323,0,1172657565,Tileset\Duskwood\DuskwoodRockGravel.tga,-1,-1,-1,-1,0,0
5102,20040323,0,1172657565,Tileset\Duskwood\DuskwoodRockGravel.tga,-1,-1,-1,-1,0,0
5345,20040402,0,1172657565,Tileset\Duskwood\DuskwoodRockGravel.tga,-1,-1,-1,-1,0,0
5101,20040323,0,1276869795,Tileset\TirisFall\TirisFallgrass01.tga,-1,-1,-1,-1,0,0
5110,20040323,0,1276869795,Tileset\TirisFall\TirisFallgrass01.tga,-1,-1,-1,-1,0,0
5117,20040323,0,1276869795,Tileset\TirisFall\TirisFallgrass01.tga,-1,-1,-1,-1,0,0
5123,20040323,0,1276869795,Tileset\TirisFall\TirisFallgrass01.tga,-1,-1,-1,-1,0,0
5045,20040316,0,1335994216,Tileset\Generic\UnderwaterRock01.TGA,-1,-1,-1,-1,0,0
4984,20040305,0,1512085133,Tileset\BurningStepps\BurningSteppsLavatest02.tga,-1,-1,-1,-1,0,0
5146,20040323,0,1512085133,Tileset\BurningStepps\BurningSteppsLavatest02.tga,-1,-1,-1,-1,0,0
5218,20040326,0,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
5223,20040326,0,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
5237,20040326,0,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
5257,20040326,0,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
5267,20040326,0,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
5252,20040326,0,1707884873,Tileset\IronForge\IronForgeSnow05ScrapeBrown.TGA,-1,-1,-1,-1,0,0
5133,20040323,0,1741894447,Tileset\PlagueLandsWest\WestPlaguedMudGrassHighlight.tga,-1,-1,-1,-1,0,0
5105,20040323,0,1760420743,Tileset\RedRidge\RedridgeRockRoadBase.tga,-1,-1,-1,-1,0,0
5106,20040323,0,1887374217,Tileset\Duskwood\DuskwoodCrop.TGA,-1,-1,-1,-1,0,0
5100,20040323,0,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
5131,20040323,0,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
5122,20040323,0,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
5113,20040323,0,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
5116,20040323,0,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
5114,20040323,0,1894176090,Tileset\TirisFall\TirisFallDirtRock07.tga,-1,-1,-1,-1,0,0
5240,20040326,0,1916915543,Tileset\Loch Modan\LochModanGrassBase.tga,-1,-1,-1,-1,0,0
5103,20040323,0,1973525784,Tileset\TirisFall\TirisFallRockyMudGrassHighlight.tga,-1,-1,-1,-1,0,0
5109,20040323,0,1973525784,Tileset\TirisFall\TirisFallRockyMudGrassHighlight.tga,-1,-1,-1,-1,0,0
5121,20040323,0,1973525784,Tileset\TirisFall\TirisFallRockyMudGrassHighlight.tga,-1,-1,-1,-1,0,0
4980,20040306,0,2017182986,Tileset\BurningStepps\BurningSteppsRock01.TGA,-1,-1,-1,-1,0,0
5144,20040323,0,2017182986,Tileset\BurningStepps\BurningSteppsRock01.TGA,-1,-1,-1,-1,0,0
5319,20040330,0,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
5272,20040326,0,2023907837,Tileset\AlteracMtns\AlteracRockBase.tga,-1,-1,-1,-1,0,0
5137,20040323,0,2077065730,Tileset\BurningStepps\BurningSteppsLavatest03.tga,-1,-1,-1,-1,0,0
2118,20040206,0,-2081244478,Tileset\RedRidge\RedridgeStoneHighlight.TGA,-1,-1,-1,-1,0,0
2110,20040213,0,-2006144263,Tileset\The Blasted Lands\BlastedLandsDirt01.TGA,-1,-1,-1,-1,0,0
2114,20040213,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,-1,-1,-1,-1,0,0
2113,20040206,0,-866162749,Tileset\Swamp of Sorrows\SwampSorrowsRock02.tga,-1,-1,-1,-1,0,0
2116,20040206,0,-820352411,Tileset\Swamp of Sorrows\SwampSorrowsMuckdark01.tga,-1,-1,-1,-1,0,0
2117,20040206,0,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,0
2112,20040213,0,-551618936,Tileset\The Badlands\BadlandsRock.TGA,-1,-1,-1,-1,0,0
2115,20040213,0,-218601444,Tileset\The Blasted Lands\BlastedLandsRockCrackHighlight.TGA,-1,-1,-1,-1,0,0
3797,20040213,0,689694775,Tileset\Deadwind Pass\DeadwindPassShale.tga,-1,-1,-1,-1,0,0
3796,20040213,0,991731445,Tileset\Deadwind Pass\DeadwindPassDirt.tga,-1,-1,-1,-1,0,0
2111,20040213,0,1551789611,Tileset\Deadwind Pass\DeadwindPassRockBase.tga,-1,-1,-1,-1,0,0
925,20040206,0,-2006144263,Tileset\The Blasted Lands\BlastedLandsDirt01.TGA,66,67,68,66,8,0
926,20040206,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,66,67,68,67,8,2
927,20040206,0,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,2
928,20040206,0,-551618936,Tileset\The Badlands\BadlandsRock.TGA,-1,-1,-1,-1,0,2
922,20020730,0,-2100400722,Tileset\Felwood\FelwoodCorrupt.TGA,-1,-1,-1,-1,0,2
921,20040213,0,-2006144263,Tileset\The Blasted Lands\BlastedLandsDirt01.TGA,-1,-1,-1,-1,0,0
924,20040213,0,-1709313344,Tileset\The Blasted Lands\BlastedLandsRockHighlight01.TGA,-1,-1,-1,-1,0,2
4697,20040213,0,-1165965080,Tileset\ZulGurub\ZulGurubRock01.tga,-1,-1,-1,-1,0,0
920,20040213,0,-551618936,Tileset\The Badlands\BadlandsRock.TGA,-1,-1,-1,-1,0,2
4667,20040213,0,-318765001,Tileset\Deadwind Pass\DeadwindPassWeb.tga,-1,-1,-1,-1,0,0
923,20040213,0,689694775,Tileset\Deadwind Pass\DeadwindPassShale.tga,69,70,71,72,8,2
918,20040213,0,991731445,Tileset\Deadwind Pass\DeadwindPassDirt.tga,69,70,71,72,8,0
919,20040213,0,1551789611,Tileset\Deadwind Pass\DeadwindPassRockBase.tga,-1,-1,-1,-1,0,2
1013,20040316,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
886,20040223,0,-1610282521,Tileset\Stranglethorn\StrangleThornRockCracked.tga,-1,-1,-1,-1,0,2
865,20040316,0,-1540610489,Tileset\Aerie Peaks\AeriePeaksScrubBrushBase.tga,-1,-1,-1,-1,0,5
810,20040316,0,-1239242266,Tileset\Westwood\WestFallCropBurned.tga,30,28,28,30,1,5
472,20040316,0,-1207261478,Tileset\Westwood\WestFallSandBase.tga,20,19,18,23,3,7
499,20040316,0,-1095065661,Tileset\Elwynn\ElwynnGrassBase.tga,27,16,27,17,8,5
494,20040316,0,-856420698,Tileset\Westwood\WestFallCobbleStoneBase.tga,22,22,22,22,1,2
501,20040223,0,-824663227,Tileset\Elwynn\ElwynnRockGravel.tga,-1,-1,-1,-1,0,2
809,20040316,0,-769722226,Tileset\The Blasted Lands\BlastedLandsBlack.tga,-1,-1,-1,-1,0,2
1116,20040316,0,-498877378,Tileset\Elwynn\ElwynnDirtBase2.tga,-1,-1,-1,-1,0,0
822,20040223,0,-326924746,Tileset\Stranglethorn\StrangleThornGrass.tga,-1,-1,-1,-1,0,5
503,20040316,0,-92794705,Tileset\Elwynn\ElwynnFlowerBase.tga,27,16,27,17,8,5
474,20040316,0,-47374851,Tileset\Westwood\WestFallRubbleBase.tga,22,21,22,21,3,2
576,20020515,0,78077765,Tileset\Stranglethorn\StrangleThornMossroot01.tga,-1,-1,-1,-1,0,5
479,20040316,0,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,30,24,29,16,6,6
581,20020430,0,515273318,Tileset\Elwynn\ElwynnGrassHighlight.tga,-1,-1,-1,-1,0,5
3733,20040217,0,519913275,Tileset\Westwood\WestfallSandBaseWet.tga,-1,-1,-1,-1,0,0
478,20040316,0,728885973,Tileset\Westwood\WestFallStrawBase.tga,25,26,17,24,8,5
476,20040316,0,755811417,Tileset\Westwood\WestFallDirtBase.tga,28,23,24,30,8,0
497,20040316,0,941670396,Tileset\Westwood\WestFallCropBase.tga,26,26,26,26,8,5
475,20040316,0,962095307,Tileset\Westwood\WestFallSandGrassBase.tga,14,15,27,14,8,7
825,20021101,0,962353784,Tileset\Stranglethorn\StrangleThornDirt03.tga,3,5,10,10,6,0
502,20040316,0,983336491,Tileset\Elwynn\ElwynnCobbleStoneBase.tga,-1,-1,-1,-1,0,2
500,20030506,0,1040676057,Tileset\Elwynn\ElwynnDirtBase.tga,5,5,5,5,6,0
885,20020514,0,1042540985,Tileset\Duskwood\DuskwoodRock.tga,-1,-1,-1,-1,0,2
477,20040316,0,1047783538,Tileset\Westwood\WestFallGrassBase.tga,24,26,16,27,8,5
4718,20040223,0,1343413549,Tileset\AlteracMtns\AlteracCropBase.TGA,-1,-1,-1,-1,0,0
498,20020620,0,1410636751,Tileset\Elwynn\ElwynnRock2Base.tga,-1,-1,-1,-1,0,2
574,20040223,0,1492807921,Tileset\Stranglethorn\StrangleThornRock05.tga,-1,-1,-1,-1,0,2
864,20020503,0,1887374217,Tileset\Duskwood\DuskwoodCrop.TGA,-1,-1,-1,-1,0,5
685,20020822,0,1933470881,Tileset\Elwynn\ElwynnDirtMud02.tga,-1,-1,-1,-1,0,0
2443,20030506,0,2017176006,Tileset\Westwood\WestfallSandWet.tga,-1,-1,-1,-1,0,0
473,20040316,0,2135155090,Tileset\Westwood\WestFallRockBase.tga,-1,-1,-1,-1,0,2
483,20020404,0,-47374851,Tileset\Westwood\WestFallRubbleBase.tga,-1,-1,-1,-1,0,2
486,20020404,0,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,29,30,24,16,8,6
485,20020404,0,728885973,Tileset\Westwood\WestFallStrawBase.tga,25,26,24,17,8,5
480,20020404,0,755811417,Tileset\Westwood\WestFallDirtBase.tga,28,30,23,24,8,0
482,20020404,0,962095307,Tileset\Westwood\WestFallSandGrassBase.tga,14,15,27,14,8,7
481,20020404,0,1047783538,Tileset\Westwood\WestFallGrassBase.tga,24,26,16,27,8,5
484,20020404,0,2135155090,Tileset\Westwood\WestFallRockBase.tga,-1,-1,-1,-1,0,2
1293,20040223,0,-856420698,Tileset\Westwood\WestFallCobbleStoneBase.tga,-1,-1,-1,-1,0,2
1292,20040223,0,252135659,Tileset\Westwood\AlphaWestFallLeaf.tga,-1,-1,-1,-1,0,6
1291,20040223,0,728885973,Tileset\Westwood\WestFallStrawBase.tga,-1,-1,-1,-1,0,5
1289,20040223,0,755811417,Tileset\Westwood\WestFallDirtBase.tga,-1,-1,-1,-1,0,0
1290,20040223,0,1047783538,Tileset\Westwood\WestFallGrassBase.tga,-1,-1,-1,-1,0,5
1294,20040223,0,2135155090,Tileset\Westwood\WestFallRockBase.tga,-1,-1,-1,-1,0,2
1040,20030405,0,-1979631862,Tileset\Elwynn\ElwynnRockBaseTest2.tga,-1,-1,-1,-1,0,2
