ID,Name_lang,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemID[5],ItemID[6],ItemID[7],ItemID[8],ItemID[9],ItemID[10],ItemID[11],ItemID[12],ItemID[13],ItemID[14],ItemID[15],ItemID[16],ItemID[17],ItemID[18],ItemID[19],ItemID[20],ItemID[21],ItemID[22],ItemID[23],ItemID[24],ItemID[25],ItemID[26],ItemID[27],ItemID[28],ItemID[29],ItemID[30],ItemID[31],ItemID[32],ItemID[33],ItemID[34],ItemID[35],ItemID[36],ItemID[37],ItemID[38],ItemID[39],ItemID[40],ItemID[41],ItemID[42],ItemID[43],ItemID[44],ItemID[45],ItemID[46],ItemID[47],ItemID[48],ItemID[49],ItemID[50],ItemID[51],ItemID[52],ItemID[53],ItemID[54],ItemID[55],SetSpellID[0],SetSpellID[1],SetSpellID[2],SetSpellID[3],SetSpellID[4],SetSpellID[5],SetSpellID[6],SetSpellID[7],SetThreshold[0],SetThreshold[1],SetThreshold[2],SetThreshold[3],SetThreshold[4],SetThreshold[5],SetThreshold[6],SetThreshold[7]
1,The Gladiator,0,0,0,0,0,0,0,983058,11729,11726,11728,11731,11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7514,9761,7597,9140,0,0,0,0
124,Deathbone Guardian,0,0,0,0,0,0,0,983042,14624,14622,14620,14623,14621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7516,9764,18686,13665,0,0,0,0
204,Nightslayer Armor,0,0,0,0,0,0,0,983058,16827,16824,16825,16820,16821,16826,16822,16823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21874,21975,0,0,0,0,0,0
216,The Ten Storms,0,0,0,0,0,0,0,983058,16944,16943,16950,16945,16948,16949,16947,16946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21899,21014,0,0,0,0,0,0
41,Dal'Rend's Arms,0,0,0,0,0,0,0,983042,12940,12939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14056,0,0,0,0,0,0,0
81,The Postmaster,0,0,0,0,0,0,0,983058,13390,13388,13391,13392,13389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9764,17498,9417,14590,14712,9106,0,0
122,Necropile Raiment,0,0,0,0,0,0,0,983042,14631,14629,14632,14633,14626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7495,7516,18686,14047,0,0,0,0
123,Bloodmail Regalia,0,0,0,0,0,0,0,983042,14614,14616,14615,14611,14612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665,18686,9140,7516,0,0,0,0
141,Volcanic Armor,0,0,0,0,0,0,0,983058,15053,15054,15055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9233,0,0,0,0,0,0,0
143,Devilsaur Armor,0,0,0,0,0,0,0,983042,15062,15063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15465,0,0,0,0,0,0
144,Ironfeather Armor,0,0,0,0,0,0,0,983058,15066,15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18985,0,0,0,0,0,0,0
181,Magister's Regalia,0,0,0,0,0,0,0,983042,16685,16683,16686,16684,16687,16689,16688,16682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9106,18378,17868,13605,14707,14585,14546,7701
182,Vestments of the Devout,0,0,0,0,0,0,0,983058,16696,16691,16697,16693,16692,16695,16694,16690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18036,14439,14678,21010,7708,0,0,0
184,Shadowcraft Armor,0,0,0,0,0,0,0,983042,16713,16711,16710,16721,16708,16709,16712,16707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7573,13669,7597,15465,21012,0,0,0
185,Wildheart Raiment,0,0,0,0,0,0,0,983042,16716,16715,16714,16720,16706,16718,16719,16717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14464,14489,17371,13605,9411,14626,0,0
186,Beaststalker Armor,0,0,0,0,0,0,0,983058,16680,16675,16681,16677,16674,16678,16679,16676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20877,7569,7581,7597,20987,21013,0,0
187,The Elements,0,0,0,0,0,0,0,983058,16673,16670,16671,16667,16672,16668,16669,16666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9764,14546,14585,14626,14462,17371,21014,0
188,Lightforge Armor,0,0,0,0,0,0,0,983058,16723,16725,16722,16726,16724,16728,16729,16727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679,18074,20858,18677,20710,20705,0,0
189,Battlegear of Valor,0,0,0,0,0,0,0,983058,16736,16734,16735,16730,16737,16731,16732,16733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9764,9331,20887,20885,20884,0,0,0
201,Arcanist Regalia,0,0,0,0,0,0,0,983058,16802,16799,16795,16800,16801,16796,16797,16798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21334,21247,21230,21229,21228,0,0,0
203,Felheart Raiment,0,0,0,0,0,0,0,983042,16806,16804,16805,16810,16809,16807,16808,16803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21897,21741,0,0,0,0,0,0
205,Cenarion Raiment,0,0,0,0,0,0,0,983058,16828,16829,16830,16833,16831,16834,16835,16836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21014,21972,0,0,0,0,0,0
207,The Earthfury,0,0,0,0,0,0,0,983058,16838,16837,16840,16841,16844,16839,16842,16843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21891,21895,0,0,0,0,0,0
208,Lawbringer Armor,0,0,0,0,0,0,0,983058,16858,16859,16857,16853,16860,16854,16855,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18074,20858,21745,21747,20732,0,0,0
210,Netherwind Regalia,0,0,0,0,0,0,0,983058,16818,16918,16912,16914,16917,16913,16915,16916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21879,21893,0,0,0,0,0,0
211,Vestments of Transcendence,0,0,0,0,0,0,0,983058,16925,16926,16919,16921,16920,16922,16924,16923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21853,21894,0,0,0,0,0,0
213,Bloodfang Armor,0,0,0,0,0,0,0,983058,16910,16906,16911,16905,16907,16908,16909,16832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21880,21881,0,0,0,0,0,0
214,Stormrage Raiment,0,0,0,0,0,0,0,983042,16903,16898,16904,16897,16900,16899,16901,16902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21873,21872,0,0,0,0,0,0
217,Judgement Armor,0,0,0,0,0,0,0,983058,16952,16951,16958,16955,16956,16954,16957,16953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21855,21882,0,0,0,0,0,0
