ID,DisplayRaceID,DisplaySexID,SkinID,FaceID,HairStyleID,HairColorID,FacialHairID,NPCItemDisplay[0],NPCItemDisplay[1],NPCItemDisplay[2],NPCItemDisplay[3],NPCItemDisplay[4],NPCItemDisplay[5],NPCItemDisplay[6],NPCItemDisplay[7],NPCItemDisplay[8],NPCItemDisplay[9],BakeName
132,2,0,3,2,5,5,4,0,0,2663,0,5559,1863,3757,0,0,0,eaf7b8cd8804955380d167eff4c7eda3.blp
133,3,0,1,2,1,0,1,0,0,0,3265,4300,1882,4463,5578,5579,0,d5aa010ae3109e2241806cd01c964384.blp
135,3,0,1,2,0,3,7,10419,0,5624,0,5588,5589,5591,0,0,0,6ac4e47d1b95999b69fa50ff7866287a.blp
136,1,0,0,0,1,0,8,0,0,6177,0,3872,5782,5594,6178,6179,0,87b7558235d43d1a9adc8aedb8d089e.blp
137,1,0,2,7,1,5,3,5599,0,5597,0,5457,5236,5598,0,0,0,be1cc411d953eade976351391fb91cec.blp
138,1,1,1,5,3,2,0,0,0,5600,0,0,5601,3750,0,0,0,2e328c091a2b6d44fb5ed9b167321931.blp
140,3,0,0,7,0,5,8,0,5608,5604,0,0,5605,3715,0,5606,0,f6583595acba223846a6623f6336bae5.blp
142,5,0,1,9,0,1,0,0,0,8300,0,8805,8301,11031,0,0,0,2653c0d482db347963323abcb70e517b.blp
143,3,0,1,0,0,3,9,0,0,3552,0,5443,0,2198,0,0,0,c7229a1d18153928193f0bd4c4e5ecae.blp
144,3,0,2,9,0,4,4,3785,0,5315,0,0,0,2166,0,0,0,3ba0204df37bbaabde10f98f5f755c10.blp
145,3,0,8,1,0,5,0,4369,0,0,5625,4882,5626,0,0,0,0,28025bb46f5cf496e935dd1d192d9a16.blp
147,1,0,4,2,7,7,3,0,0,5467,0,0,5469,5470,0,5472,0,eb53f0d46a30e91de33bdddb14405bbd.blp
148,3,0,3,2,0,1,0,3785,0,5631,0,0,5632,5633,0,5634,0,a66c728931bb312766b241b2c42d7f3e.blp
149,3,1,1,6,10,8,0,0,0,5343,0,5344,1818,4487,0,0,0,3b2aabb0b5075c14497d465e882732cf.blp
150,3,0,1,7,9,1,8,0,0,3552,0,5443,0,2198,0,0,0,668b26521d1f9aa68618f74767cb00a1.blp
151,1,0,3,1,10,3,5,3047,0,3552,0,0,5346,2496,3897,0,0,e73e72c38ed4c33eb5c335e0d03f327.blp
153,3,0,6,8,7,4,6,0,0,5298,5299,4335,5300,5301,0,5302,0,bad1539e4f0c1e1bcb4b9991556d3352.blp
154,3,1,2,1,4,1,0,0,0,5653,0,4878,5652,1911,0,0,0,f7d6f6dd278b7b359609c7f348933497.blp
155,1,0,7,8,8,4,1,0,0,4588,0,0,5654,945,0,0,0,f7d098923871fd03caa6d85ac9dcc047.blp
159,3,0,2,5,0,1,10,5662,0,5445,0,4473,5602,4472,0,0,0,e15feff616c8602bff22129770fd6a36.blp
162,2,0,6,6,1,3,4,0,5676,0,5673,3418,3414,5674,0,5675,0,8b14003333ed7c7eff5a5d854681f898.blp
163,1,1,4,4,1,6,0,5677,10511,0,10512,9495,9132,5354,0,10513,0,ecf359a39e27ef9112e6afee26cca6eb.blp
164,1,0,2,1,1,1,0,0,0,2503,0,5845,1883,2204,0,0,0,f29eac11a93d467f8b8cc66f60a38e9.blp
165,1,0,1,9,3,1,2,0,0,2503,0,5845,2201,2204,0,0,0,aa4ff9e2129397cd542b77f6eea793eb.blp
168,1,0,3,7,4,2,1,0,0,1817,0,5865,7182,9780,0,0,0,16af082ff79c4338a7784125c4e41c40.blp
169,1,1,0,2,4,5,0,0,0,9774,0,6062,7587,8268,0,0,0,d29194b4e09ea8e3856a0ca6558f666c.blp
170,1,0,3,10,8,9,4,0,0,8267,0,6062,3173,4272,0,0,0,e2edf4bb2803e3ccf8c7dae7f8e6941.blp
171,1,0,7,9,3,0,5,0,0,9782,5440,7519,7520,8959,0,0,0,4b0b5b9f9d4a477ba7dcfcd782850314.blp
172,1,1,7,12,6,0,0,0,0,7172,0,5725,5726,9771,0,0,0,1b604dc7279c6e28cc58c5d5d4ee7ad1.blp
173,1,1,2,0,3,5,0,0,0,5710,0,4905,6074,5370,0,0,0,5161557834abd3f03fc33c63c74d73a6.blp
174,1,0,2,8,8,8,4,3215,0,9781,0,5873,5874,5875,0,0,0,a96760e1c37a64e61234482e32efa30b.blp
175,1,1,2,4,4,2,0,0,0,7621,0,7519,6074,7029,0,0,0,55beba12abefd7265d1425096539d83.blp
176,1,0,4,9,2,9,7,3047,0,5715,0,5361,4365,4921,0,0,0,bcde69ac6acd05c93afbeb924ebe91d2.blp
177,1,0,5,7,1,1,0,0,0,4299,0,5361,4617,4921,0,0,0,73634cd95aa273d8143a8b5d875558dc.blp
178,1,1,4,10,7,1,0,0,0,5722,0,4954,4365,4921,0,0,0,b9aa4c2d5e03078a1b3e986aeaf0936.blp
179,1,0,0,3,5,4,2,0,0,2317,0,8072,3173,9675,0,0,0,fbccdcab33a620f8793e25d159ec6780.blp
180,1,1,2,8,5,3,0,0,0,6073,9458,6062,8974,6063,0,0,0,e1a70badfa1442ad4e5a94ec135c1afe.blp
181,1,1,0,13,14,4,0,0,0,9674,0,8827,9775,5489,0,0,0,aec6c30b958096b4f97da113100cb24e.blp
182,1,0,1,10,3,3,5,0,0,9673,0,4342,4346,3066,0,0,0,ab0bbbc38c24575dfbca31a8f80223d9.blp
183,1,1,3,8,9,4,0,0,0,9563,0,8344,6865,8351,0,0,0,ffb0ff6ab67f358a2fb7706b1b225339.blp
184,1,0,2,0,0,1,2,0,0,8414,0,4473,4469,8354,0,0,0,e9d3469aab4236b07197f3e70a16c8.blp
185,1,0,1,2,7,0,1,0,0,9779,0,8958,7080,7056,0,0,0,25a3c5f15dccd1d778731b247a64003.blp
186,1,0,3,8,1,2,4,0,0,2645,0,3696,2610,5380,0,0,0,84866f6592f65ca01514fc9f213b155c.blp
187,1,1,3,5,7,2,0,0,0,5733,0,5734,5735,5736,0,0,0,81d45145cd252768b9a15e72ff7b68da.blp
188,1,0,1,4,1,5,7,0,0,5741,5440,6121,5874,6063,0,0,0,f78aa86add33ac443ed4b95d5050c158.blp
189,1,1,2,1,10,5,0,0,0,5738,5440,5739,8974,5875,0,0,0,b475deae916d426aa7f6f981a287860f.blp
190,1,1,1,9,11,0,0,0,0,9772,0,8958,6074,5744,0,0,0,f585fd8c17266d29e193e20138e6073.blp
191,1,0,3,0,5,0,1,0,0,5872,5440,5873,5874,5875,0,0,0,624fff219c9cef0c48fca2358584007.blp
193,1,1,0,9,2,0,0,0,4488,5758,0,5759,5760,5761,0,0,0,d59375709f1b6c5680336309708a8792.blp
194,1,1,2,2,4,3,0,0,0,9683,0,9684,9685,8343,0,0,0,b3fb00f01d687cb9f7b402917082943a.blp
195,1,0,1,9,8,7,4,5767,9682,5768,0,5739,5769,6463,0,0,0,8128f1c198423f4c6bfefe9b48d6c39.blp
198,1,1,1,7,5,0,0,0,0,5776,5440,5774,5628,3757,0,0,0,53022c01e0b1cb1d297f0d5dfe2a6092.blp
199,1,1,2,2,14,3,0,0,5762,5781,0,0,5765,3757,0,5268,0,368927127aa73354b09a73eedbf35018.blp
200,1,0,1,6,3,8,1,0,0,4637,5440,6121,5782,5522,0,0,0,366d12f2c95414329909e85b65f4ceb3.blp
201,1,0,3,0,1,4,6,0,0,5783,0,4989,5731,4614,0,0,0,23fe2c6d173a9eaf855c2027f45c411a.blp
202,1,0,0,10,1,0,4,8542,0,5306,224,5832,2185,4272,0,0,0,aeb66c30c600f808151e28153dc1f3c0.blp
203,1,0,9,0,4,0,2,0,0,4640,0,4300,3173,4272,0,0,0,324bbaa8e72ede645afe200ee43a5b6a.blp
204,1,1,1,0,17,5,0,0,5115,5784,0,5368,5785,5786,0,0,0,c2d379a4c8011ebecbdde413dcd5df22.blp
205,1,0,2,0,1,3,0,0,0,5787,5440,5788,1882,4272,0,0,0,28c4409b9451fd633c089d4cae8ed9c.blp
206,1,0,3,3,6,8,5,0,0,5789,5440,6121,2185,4272,0,0,0,1b29bd9e690f7eae2033a0fc4367ab7.blp
207,1,1,1,1,1,5,0,0,0,5791,0,5742,5743,5792,0,0,0,b1f5a935906bf89d8d1d918b3a6c8684.blp
208,1,0,4,8,0,0,2,3687,0,4635,0,5725,5601,5463,0,5268,0,c81e89fbc4da906acac49944a302bc71.blp
209,1,0,0,7,1,4,7,0,0,5793,5440,4882,4304,4622,0,0,0,445f5cbc6a231ee161486277b20890b.blp
210,1,1,4,4,3,4,0,0,0,5794,0,5795,5714,5374,0,0,0,53a081aebb7fab1bc0c5bb27fd28d338.blp
211,1,1,1,2,8,3,0,0,0,9687,0,8241,8242,8313,0,0,0,aa7d330f5aeaec9e2ea7bcd540a5c7f6.blp
212,1,1,2,1,9,5,0,0,0,9687,0,8241,8242,6463,0,0,0,c2d651cffe2a3ceb4819017dd05d967d.blp
213,1,1,0,5,14,3,0,0,0,5799,0,5800,5801,5366,0,0,0,bf2e861829e9396ab1ed60898c93e931.blp
214,1,1,2,11,13,2,0,0,0,5803,5440,5804,2318,4272,0,0,0,53bf7028f1bda2826a81c5047fbed82d.blp
215,1,1,1,1,4,5,0,0,9704,9700,9458,5588,9701,8997,0,0,0,ca57cefeed0da3728573204ea7c7dea7.blp
216,1,1,2,4,1,1,0,0,0,5810,0,5811,5812,5374,0,0,0,d7ffd3f173519b4a46957a786ba4469e.blp
217,1,1,2,8,10,2,0,0,0,5784,5440,5368,4765,3066,0,0,0,a578c637e0f7f7d0279a12da6ecc8bb4.blp
219,1,0,2,2,2,0,2,5817,9577,6254,0,5679,6228,5387,0,5389,0,357498cc81e212e1ef6fe6fc5bce3437.blp
220,1,0,1,7,1,1,5,0,0,4638,5440,5821,5822,5823,0,0,0,4e3ad10919f8cc2cc1022c2d8d186e8e.blp
222,1,0,1,7,1,8,6,0,0,5826,5440,5865,7622,8268,0,0,0,c755f9363651918cae08260fbd00de3.blp
223,1,0,2,4,1,4,7,0,0,2317,0,5827,7182,4272,0,0,0,f31aa54560e3de067470305f268d8f0d.blp
225,1,0,1,1,2,1,8,0,0,5837,0,5838,5839,5840,5841,5842,0,90998e8b70cb942d40710b4a25b0fcb1.blp
226,1,0,3,10,6,2,0,3960,0,5447,0,5867,7834,5846,0,0,0,be2ecf881783aef2e378892d7d477d6.blp
227,1,0,0,2,9,0,1,0,0,4640,5440,3553,3201,3066,0,5847,0,aade8d03309915c81e555ad9b7d1aea.blp
228,1,0,2,10,10,8,4,0,0,5345,0,0,5848,302,0,0,0,fb5ec33bcbd61719ccc3a864ec450815.blp
229,3,0,2,3,2,4,1,0,5849,4334,0,4329,4469,5850,4471,0,0,8dde777d1782a09713c4974acf2e66c6.blp
230,1,0,2,9,1,3,5,0,2953,5851,5852,4342,4617,5853,0,0,0,8fa40109eb9ba20ffdf2ba0dcc06c63.blp
232,1,0,1,4,3,6,7,0,0,4270,0,0,4469,5480,0,0,0,ca8422bf1bc99742bf5efee9d2d5db41.blp
233,1,0,0,11,4,5,3,0,0,5857,0,5858,2299,4614,0,0,0,5223f7eaa44336c87610e8fcbc88af95.blp
234,1,0,3,2,11,0,0,0,0,9509,0,5859,3248,3066,0,8892,0,14047105b2f1609aeedc99ab54cb74b9.blp
235,1,0,1,8,0,2,2,0,0,4340,0,5838,2185,2496,0,0,0,668b58ac182097d5c1ef3b5dcbf4855.blp
237,1,0,4,7,5,8,5,0,0,5863,5864,4989,1818,4272,0,0,0,5f17928c4ad6ae5bbed3e2a55bccc9b4.blp
238,1,0,2,7,1,1,7,0,0,4588,0,4590,8426,8354,0,0,0,e2ca834f4684dfcb55c31fff579449.blp
240,1,1,3,2,8,1,0,0,0,2317,0,4989,4365,4614,0,0,0,c169e0b9668fcdb1a7ed34ab74e126e8.blp
242,1,1,2,9,16,9,0,0,0,5862,0,5845,2629,2204,0,0,0,f6805b985624933724d6dc28e6899b5.blp
244,1,0,1,0,1,4,7,0,0,5872,0,5873,5874,5875,0,0,0,eb0bb78efed777ff708be92760ed2967.blp
246,1,1,2,4,2,4,0,0,0,5889,5440,5890,5798,4272,0,0,0,8128c51d33e9733c4e96be2c9bcf98d2.blp
247,4,0,1,0,4,2,2,0,5414,0,0,5457,5622,2105,3704,0,0,79376faf9ade156a89d778fc26cbcd58.blp
250,1,0,2,8,1,1,4,0,0,5802,0,5904,1883,4272,0,0,0,27d0506cbcf5c9111a8a7dba594e1398.blp
251,4,0,0,0,0,0,0,0,0,8311,0,0,8312,8313,0,0,0,5091ae2cb8e1d7ef5eaad77df626ea0f.blp
252,1,1,2,9,16,9,0,0,0,5910,9776,5845,5622,5911,0,0,0,ec9b02331a64a2c52e15f4671ce024b0.blp
254,6,0,7,1,6,2,2,0,0,7777,0,6978,9970,0,0,0,0,17489afbc6a1e2b157ac5e16a0355228.blp
255,6,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,52a505ecac4e4869615c57919115feeb.blp
257,5,0,4,0,2,6,0,0,0,0,5956,3253,5839,0,0,0,0,1a34331e32e22d238fd96f6454a5ac10.blp
258,1,0,1,10,3,0,7,5983,5984,0,5994,5964,5611,5988,0,5989,0,a45dfbe0f8e8998f60927ae980ca9680.blp
259,1,1,0,0,0,0,0,0,0,5793,5440,4882,4304,4622,0,0,0,413427c8ea075416169965986755918f.blp
261,5,0,4,7,5,3,0,0,0,0,5625,5670,5626,5990,0,0,0,4cbe69803e48f7e620c03dddfaa1f4b5.blp
262,5,1,4,0,4,9,0,0,0,0,6003,0,6004,6005,0,0,0,f8d70633d588d8074feacd1de49364e7.blp
263,5,0,3,2,2,3,0,0,0,0,10046,0,4312,6019,0,0,0,57fe300fb117b589df4a08a01ea8f184.blp
264,5,1,5,2,3,5,0,0,0,0,6020,0,3078,2990,3377,6021,0,bc0db24918f5b1d2864cca6137c87c27.blp
267,3,0,6,5,0,0,8,6126,0,6034,0,6035,6036,6037,6038,6039,0,dfe01a6225e132cc1f20520cbee8a3c.blp
268,5,0,0,1,0,0,0,0,0,6040,0,6041,6042,6043,6044,6045,0,3f9aa0ffc8c103b62886f5bb7f72f33f.blp
269,5,1,0,0,0,0,0,0,0,6040,0,6041,6042,6043,6044,6045,0,24ea6e0e6d4711aac5528ecb69c3fa40.blp
271,5,0,2,7,7,1,0,0,0,6040,0,6041,6042,6043,6044,6045,0,5b6caff891366fcd774b9d4abce9026d.blp
272,5,0,0,4,3,7,0,0,0,6040,0,6041,6042,6043,6044,6045,0,7ebcfe4976b5dce5e0ee9196dac5601f.blp
273,5,0,3,3,4,3,0,0,0,6040,0,6041,6042,6043,6044,6045,0,37e9e6f12e3b9e07c64a75f3574b59ae.blp
274,5,0,4,2,2,7,0,0,0,6040,0,6041,6042,6043,6044,6045,0,b9575a9acc39ed832e346f5b62fb9c98.blp
275,5,0,0,1,1,2,0,0,0,6040,0,6041,6042,6043,6044,6045,0,3f9aa0ffc8c103b62886f5bb7f72f33f.blp
276,5,0,1,5,5,3,0,0,0,5783,0,0,2299,0,0,0,0,9e7a2e5abdbdede3d34e865b8fa01853.blp
278,5,0,4,0,8,8,0,6053,0,0,6054,6055,3058,6056,6057,6058,0,7b521e6f975a3e379914cf147c529691.blp
279,5,0,0,3,8,2,0,0,0,3552,5864,5904,4617,4921,0,0,0,db76c6317228b883d80645feb735e33a.blp
281,5,0,5,4,2,4,0,0,0,3552,5440,5904,4617,4921,0,0,0,bb13fd53ca6d210c6737356018b55374.blp
282,3,0,2,6,0,6,6,0,0,1817,0,0,1818,5633,0,2213,0,1ccfc8fd8d1e1b2043e1b17ea7f8f3.blp
283,5,0,5,3,6,2,0,0,0,5857,0,5858,6059,6060,0,0,0,7574469eae6bda435b3e229bb13a19c4.blp
284,3,0,0,0,6,4,2,0,0,6061,0,6062,1882,6063,6064,6065,0,6e2e6a2941fc759d5cf53eb55878fdda.blp
286,5,0,0,9,5,1,0,0,0,6070,0,6071,6072,5744,0,0,0,3b3407339c873668766028be38caf888.blp
287,1,1,2,10,14,9,0,0,0,5490,0,5457,5622,5459,0,0,0,b0791f502f329287c9f0e231bc6cfb3.blp
288,5,0,0,5,7,4,0,0,0,1817,6075,5774,6076,5990,5572,0,0,9a0632136bc2019df1160f0cf0b3fb0.blp
290,5,0,0,8,0,3,0,6089,0,0,6086,5670,5373,5990,0,0,0,f4a36c1bf82be10b1ec0973f39a53aef.blp
291,5,0,4,2,1,1,0,0,0,6082,0,4599,3201,3066,6083,6084,0,7f936deddb68775958598a8843c54c66.blp
292,1,0,4,5,3,4,0,0,0,5624,0,0,5589,5786,0,0,0,e811f2c04edf91ebacf540dbf10d9291.blp
295,5,0,0,8,1,1,0,0,2953,10359,0,6041,6042,6043,6044,6045,0,e2f0649ce6ea5fb2cd488c85f38751f.blp
296,5,0,4,3,6,8,0,0,0,6090,0,5788,6091,5744,0,0,0,b70ce2233f35892ef811aded8210977.blp
298,5,0,3,5,1,6,0,0,0,5837,0,5859,5839,5840,0,0,0,3c4f1b2d4c9532075aa008a8a165822d.blp
300,5,1,2,0,7,1,0,0,0,3686,5334,4882,5626,6094,0,6095,0,91627f1d8f6cdf1e31b5af311532372.blp
301,5,1,0,4,4,5,0,0,0,6090,5334,5788,6096,5463,0,0,0,862ac67cff615325b3b8966073a5e151.blp
302,5,1,3,8,2,4,0,0,0,6102,0,6103,8349,6092,0,0,0,3eb8b0cff5ebe3bbc325f2f30d68e0c.blp
304,3,0,2,6,1,0,5,0,0,6116,0,0,3065,6117,6118,6119,0,e5f2b8adf05b8732d48a6962b0d63f75.blp
305,3,0,0,7,5,5,4,0,0,6120,0,6121,6122,6123,0,0,0,d8ba89d4b4281e1a33e570e1503729e.blp
306,3,0,0,0,0,0,0,9723,0,0,6034,6035,6127,6037,6038,6039,0,f13ab8b2f3d68b6089e270adb19d0fea.blp
307,3,1,0,0,0,0,0,9723,0,0,6034,6035,6127,6037,6038,6039,0,cb98e2fa32243c04c2cb3b0fd19a00c4.blp
308,5,0,0,0,0,0,0,4629,0,0,6040,6041,6042,6134,6044,6045,3454,ff400cfbe76f370d7f0904cc7d417382.blp
310,5,1,0,0,0,0,0,6135,0,0,6040,6041,6042,6136,6044,6045,3454,5c30402c1dc5de0dd87cc1c557fff3d5.blp
312,1,0,0,0,0,0,0,4415,6141,6142,0,5319,5320,6143,6144,6145,3865,7432e728e650b7a85fa45fc466992d0.blp
