ID,TransportID,TimeIndex,Pos[0],Pos[1],Pos[2]
2898,11898,28800,0,0,-1.585036
2899,11898,30000,0,0,0
2900,11898,30033,4E-06,0,-68.05556
2901,11899,0,0,0,0
2902,11899,5000,0,0,0
2903,11899,5900,0,0,1.201138
2904,11899,6667,0,0,4.690253
2905,11899,13100,-5E-06,-1E-06,121.52307
2906,11899,14067,-5E-06,-1E-06,127.64036
2907,11899,15000,-5E-06,-1E-06,129.55368
2908,11899,20000,-5E-06,-1E-06,129.55368
2909,11899,21000,-5E-06,-1E-06,127.60484
2910,11899,21800,-5E-06,-1E-06,122.32879
2911,11899,27933,0,0,8.591193
2912,11899,28967,0,0,1.968553
2913,11899,30000,0,0,0
9663,20649,0,0,0,0
9664,20649,1833,0,0,-55.46577
9665,20649,6833,0,0,-55.46577
9666,20649,10333,0,0,41.035614
9667,20649,15167,0,0,41.035614
9668,20649,16667,0,0,0
9669,20650,0,0,0,0
9670,20650,10333,0,0,-1E-05
9671,20650,10500,0,0,4.650018
9672,20650,15167,0,0,4.650018
9673,20650,15333,0,0,0
9674,20650,16667,0,0,0
9675,20651,0,0,0,0
9676,20651,1833,0,0,0
9677,20651,2000,0,0,8.130338
9678,20651,6667,0,0,8.130338
9679,20651,6833,0,0,0
9680,20651,16667,0,0,0
9681,20652,0,0,0,0
9682,20652,167,0,0,0
9683,20652,3667,0,0,96.50138
9684,20652,8500,0,0,96.50138
9685,20652,11833,0,0,0
9686,20652,16667,0,0,0
9687,20653,0,0,0,0
9688,20653,3667,0,0,-1E-05
9689,20653,3833,0,0,4.650018
9690,20653,8500,0,0,4.650018
9691,20653,8667,0,0,0
9692,20653,16667,0,0,0
9693,20654,0,0,0,0
9694,20654,11667,0,0,0
9695,20654,11833,0,0,8.130338
9696,20654,16500,0,0,8.130338
9697,20654,16667,0,0,0
9698,20655,0,0,0,0
9699,20655,167,0,0,0
9700,20655,3500,0,0,0
9701,20655,7000,0,0,96.50138
9702,20655,11833,0,0,96.50138
9703,20655,15167,0,0,0
9704,20655,16667,0,0,0
9705,20656,0,0,0,0
9706,20656,7000,0,0,-1E-05
9707,20656,7167,0,0,4.650018
9708,20656,11833,0,0,4.650018
9709,20656,12000,0,0,0
9710,20656,16667,0,0,0
9711,20657,0,0,0,0
9712,20657,3333,0,0,0
9713,20657,3500,0,0,-8.130338
9714,20657,14833,0,0,-8.130338
9715,20657,15000,0,0,0
9716,20657,16667,0,0,0
8848,21653,0,0,0,0
8849,21653,12000,0,0,0
8850,21653,13333,0,0,12.006389
8851,21653,18667,0,0,12.006389
8852,21653,20000,0,0,0
8853,21653,26667,0,0,0
8854,21654,0,0,0,0
8855,21654,5333,0,0,0
8856,21654,6667,-4.3E-05,-4E-06,-11.985562
8857,21654,25333,-4.3E-05,-4E-06,-11.985562
8858,21654,26667,0,0,0
8859,21655,0,0,0,0
8860,21655,5333,0,0,0
8861,21655,6667,5E-06,-4.3E-05,-11.985562
8862,21655,25333,5E-06,-4.3E-05,-11.985562
8863,21655,26667,0,0,0
8864,21656,0,0,0,0
8865,21656,12000,0,0,0
8866,21656,13333,0,0,12.006389
8867,21656,18667,0,0,12.006389
8868,21656,20000,0,0,0
8869,21656,26667,0,0,0
8843,32056,0,0,0,0
8844,32056,6667,0,0,0
8845,32056,13333,0.252098,0.00494,70.27203
8846,32056,20000,0.252098,0.00494,70.27203
8847,32056,26667,0,0,0
8870,32057,0,0,0,0
8871,32057,6667,0,0,0
8872,32057,13333,0.252073,0.000393,70.273155
8873,32057,20000,0.252073,0.000393,70.273155
8874,32057,26667,0,0,0
