ID,ChrRacesID,Sex,OptionID,Data,ChrCustomizationChoiceID,DependentOptionID,DependentData
9997,1,1,1,10,17225,0,0
9998,1,1,1,11,17226,0,0
9999,1,1,1,12,28328,0,0
10000,1,1,1,13,28329,0,0
10001,1,1,1,14,28330,0,0
10002,1,1,2,0,17227,0,0
10003,1,1,2,1,17228,0,0
10004,1,1,2,2,17229,0,0
10005,1,1,2,3,17230,0,0
10006,1,1,2,4,17231,0,0
10007,1,1,2,5,17232,0,0
10008,1,1,2,6,17233,0,0
10009,1,1,2,7,17234,0,0
10010,1,1,2,8,17235,0,0
10011,1,1,2,9,17236,0,0
10012,1,1,2,10,17237,0,0
10013,1,1,2,11,17238,0,0
10014,1,1,2,12,17239,0,0
10015,1,1,2,13,17240,0,0
10016,1,1,2,14,17241,0,0
10017,1,1,2,15,28331,0,0
10018,1,1,2,16,28332,0,0
10019,1,1,2,17,28333,0,0
10020,1,1,2,18,28334,0,0
10021,1,1,2,19,28335,0,0
10022,1,1,2,20,28336,0,0
10023,1,1,2,21,28337,0,0
10024,1,1,2,22,28338,0,0
10025,1,1,2,23,28339,0,0
10026,1,1,2,24,28340,0,0
10027,1,1,2,25,28341,0,0
10028,1,1,2,26,28342,0,0
10029,1,1,2,27,28343,0,0
10030,1,1,2,28,28344,0,0
10031,1,1,2,29,28345,0,0
10032,1,1,3,0,17242,0,0
10033,1,1,3,1,17243,0,0
10034,1,1,3,2,17244,0,0
10035,1,1,3,3,17245,0,0
10036,1,1,3,4,17246,0,0
10037,1,1,3,5,17247,0,0
10038,1,1,3,6,17248,0,0
10039,1,1,3,7,17249,0,0
10040,1,1,3,8,17250,0,0
10041,1,1,3,9,17251,0,0
10042,1,1,3,10,17252,0,0
10043,1,1,3,11,17253,0,0
10044,1,1,3,12,17254,0,0
10045,1,1,3,13,17255,0,0
10046,1,1,3,14,17256,0,0
10047,1,1,3,15,17257,0,0
10048,1,1,3,16,17258,0,0
10049,1,1,3,17,17259,0,0
10050,2,0,1,0,17278,0,0
10051,2,0,1,1,17279,0,0
10052,2,0,1,2,17280,0,0
10053,2,0,1,3,17281,0,0
10054,2,0,1,4,17282,0,0
10055,2,0,1,5,17283,0,0
10056,2,0,1,6,17284,0,0
10057,2,0,1,7,17285,0,0
10058,2,0,1,8,17286,0,0
10059,2,0,1,9,17287,0,0
10060,2,0,1,10,17288,0,0
10061,2,0,1,11,17289,0,0
10062,2,0,1,12,17290,0,0
10063,2,0,1,13,17291,0,0
10064,2,0,1,14,17292,0,0
10065,2,0,1,15,28354,0,0
10066,2,0,1,16,28355,0,0
10067,2,0,1,17,28356,0,0
10068,2,0,2,0,17293,0,0
10069,2,0,2,1,17294,0,0
10070,2,0,2,2,17295,0,0
10071,2,0,2,3,17296,0,0
10072,2,0,2,4,17297,0,0
10073,2,0,2,5,17298,0,0
10074,2,0,2,6,17299,0,0
10075,2,0,2,7,17300,0,0
10076,2,0,2,8,17301,0,0
10077,2,0,2,9,28357,0,0
10078,2,0,2,10,28358,0,0
10079,2,0,2,11,28359,0,0
10080,2,0,2,12,28360,0,0
10081,2,0,2,13,28361,0,0
10082,2,0,2,14,28362,0,0
10083,2,0,2,15,28363,0,0
10084,2,0,2,16,28364,0,0
10085,2,0,2,17,28365,0,0
10086,2,0,3,0,17302,0,0
10087,2,0,3,1,17303,0,0
10088,2,0,3,2,17304,0,0
10089,2,0,3,3,17305,0,0
10090,2,0,3,4,17306,0,0
10091,2,0,3,5,17307,0,0
10092,2,0,3,6,17308,0,0
10093,2,0,3,7,28366,0,0
10094,2,0,3,8,28367,0,0
10095,2,0,3,9,28368,0,0
10096,2,0,3,10,28369,0,0
10097,2,0,3,11,28370,0,0
10098,2,0,4,0,17309,0,0
10099,2,0,4,1,17310,0,0
10100,2,1,1,0,17328,0,0
10101,2,1,1,1,17329,0,0
10102,2,1,1,2,17330,0,0
10103,2,1,1,3,17331,0,0
10104,2,1,1,4,17332,0,0
10105,2,1,1,5,17333,0,0
10106,2,1,1,6,17334,0,0
10107,2,1,1,7,17335,0,0
10108,2,1,1,8,17336,0,0
10109,2,1,1,9,17337,0,0
10110,2,1,1,10,17338,0,0
10111,2,1,1,11,28374,0,0
10112,2,1,1,12,28375,0,0
10113,2,1,1,13,28376,0,0
10114,2,1,2,0,17339,0,0
10115,2,1,2,1,17340,0,0
10116,2,1,2,2,17341,0,0
10117,2,1,2,3,17342,0,0
10118,2,1,2,4,17343,0,0
10119,2,1,2,5,17344,0,0
10120,2,1,2,6,17345,0,0
10121,2,1,2,7,17346,0,0
10122,2,1,2,8,17347,0,0
10123,2,1,2,9,28377,0,0
10124,2,1,2,10,28378,0,0
10125,2,1,2,11,28379,0,0
10126,2,1,2,12,28380,0,0
10127,2,1,2,13,28381,0,0
10128,2,1,2,14,28382,0,0
10129,2,1,2,15,28383,0,0
10130,2,1,2,16,28384,0,0
10131,2,1,2,17,28385,0,0
10132,2,1,3,0,17348,0,0
10133,2,1,3,1,17349,0,0
10134,2,1,3,2,17350,0,0
10135,2,1,3,3,17351,0,0
10136,2,1,3,4,17352,0,0
10137,2,1,3,5,17353,0,0
10138,2,1,3,6,17354,0,0
10139,2,1,3,7,17355,0,0
10140,2,1,3,8,28386,0,0
10141,2,1,3,9,28387,0,0
10142,2,1,3,10,28388,0,0
10143,3,0,1,0,17371,0,0
10144,3,0,1,1,17372,0,0
10145,3,0,1,2,17373,0,0
10146,3,0,1,3,17374,0,0
10147,3,0,1,4,17375,0,0
10148,3,0,1,5,17376,0,0
10149,3,0,1,6,17377,0,0
10150,3,0,1,7,17378,0,0
10151,3,0,1,8,17379,0,0
10152,3,0,1,9,17380,0,0
10153,3,0,1,10,17381,0,0
10154,3,0,1,11,17382,0,0
10155,3,0,1,12,17383,0,0
10156,3,0,1,13,17384,0,0
10157,3,0,1,14,17385,0,0
10158,3,0,1,15,17386,0,0
10159,3,0,1,16,17387,0,0
10160,3,0,1,17,17388,0,0
10161,3,0,1,18,17389,0,0
10162,3,0,1,19,28394,0,0
10163,3,0,1,20,28395,0,0
10164,3,0,1,21,28396,0,0
10165,3,0,2,0,17390,0,0
10166,3,0,2,1,17391,0,0
10167,3,0,2,2,17392,0,0
10168,3,0,2,3,17393,0,0
10169,3,0,2,4,17394,0,0
10170,3,0,2,5,17395,0,0
10171,3,0,2,6,17396,0,0
10172,3,0,2,7,17397,0,0
10173,3,0,2,8,17398,0,0
10174,3,0,2,9,17399,0,0
10175,3,0,2,10,28397,0,0
10176,3,0,2,11,28398,0,0
10177,3,0,2,12,28399,0,0
10178,3,0,2,13,28400,0,0
10179,3,0,2,14,28401,0,0
10180,3,0,2,15,28402,0,0
10181,3,0,2,16,28403,0,0
10182,3,0,2,17,28404,0,0
10183,3,0,2,18,28405,0,0
10184,3,0,2,19,28406,0,0
10185,3,0,3,0,17400,0,0
10186,3,0,3,1,17401,0,0
10187,3,0,3,2,17402,0,0
10188,3,0,3,3,17403,0,0
10189,3,0,3,4,17404,0,0
10190,3,0,3,5,17405,0,0
10191,3,0,3,6,17406,0,0
10192,3,0,3,7,17407,0,0
10193,3,0,3,8,17408,0,0
10194,3,0,3,9,17409,0,0
10195,3,0,3,10,17410,0,0
10196,3,0,3,11,28407,0,0
10197,3,0,3,12,28408,0,0
10198,3,0,3,13,28409,0,0
10199,3,0,3,14,28410,0,0
10200,3,0,3,15,28411,0,0
10201,3,0,4,0,17411,0,0
10202,3,0,4,1,17412,0,0
10203,3,0,4,2,17413,0,0
10204,3,1,1,0,17432,0,0
10205,3,1,1,1,17433,0,0
10206,3,1,1,2,17434,0,0
10207,3,1,1,3,17435,0,0
10208,3,1,1,4,17436,0,0
10209,3,1,1,5,17437,0,0
10210,3,1,1,6,17438,0,0
10211,3,1,1,7,17439,0,0
10212,3,1,1,8,17440,0,0
10213,3,1,1,9,17441,0,0
10214,3,1,1,10,17442,0,0
10215,3,1,1,11,28415,0,0
10216,3,1,1,12,28416,0,0
10217,3,1,1,13,28417,0,0
10218,3,1,2,0,17443,0,0
10219,3,1,2,1,17444,0,0
10220,3,1,2,2,17445,0,0
10221,3,1,2,3,17446,0,0
10222,3,1,2,4,17447,0,0
10223,3,1,2,5,17448,0,0
10224,3,1,2,6,17449,0,0
10225,3,1,2,7,17450,0,0
10226,3,1,2,8,17451,0,0
10227,3,1,2,9,17452,0,0
10228,3,1,2,10,28418,0,0
10229,3,1,2,11,28419,0,0
10230,3,1,2,12,28420,0,0
10231,3,1,2,13,28421,0,0
10232,3,1,2,14,28422,0,0
10233,3,1,2,15,28423,0,0
10234,3,1,2,16,28424,0,0
10235,3,1,2,17,28425,0,0
10236,3,1,2,18,28426,0,0
10237,3,1,2,19,28427,0,0
10238,3,1,3,0,17453,0,0
10239,3,1,3,1,17454,0,0
10240,3,1,3,2,17455,0,0
10241,3,1,3,3,17456,0,0
10242,3,1,3,4,17457,0,0
10243,3,1,3,5,17458,0,0
10244,3,1,3,6,17459,0,0
10245,3,1,3,7,17460,0,0
10246,3,1,3,8,17461,0,0
10247,3,1,3,9,17462,0,0
10248,3,1,3,10,17463,0,0
10249,3,1,3,11,17464,0,0
10250,3,1,3,12,17465,0,0
10251,3,1,3,13,17466,0,0
10252,3,1,3,14,28428,0,0
10253,3,1,3,15,28429,0,0
10254,3,1,3,16,28430,0,0
10255,4,0,1,0,17483,0,0
10256,4,0,1,1,17484,0,0
10257,4,0,1,2,17485,0,0
10258,4,0,1,3,17486,0,0
10259,4,0,1,4,17487,0,0
10260,4,0,1,5,17488,0,0
10261,4,0,1,6,17489,0,0
10262,4,0,1,7,17490,0,0
10263,4,0,1,8,17491,0,0
10264,4,0,1,9,28436,0,0
10265,4,0,1,10,28437,0,0
10266,4,0,1,11,28438,0,0
10267,4,0,2,0,17492,0,0
10268,4,0,2,1,17493,0,0
10269,4,0,2,2,17494,0,0
10270,4,0,2,3,17495,0,0
10271,4,0,2,4,17496,0,0
10272,4,0,2,5,17497,0,0
10273,4,0,2,6,17498,0,0
10274,4,0,2,7,17499,0,0
10275,4,0,2,8,17500,0,0
10276,4,0,2,9,28439,0,0
10277,4,0,2,10,28440,0,0
10278,4,0,2,11,28441,0,0
10279,4,0,2,12,28442,0,0
10280,4,0,2,13,28443,0,0
10281,4,0,2,14,28444,0,0
10282,4,0,2,15,28445,0,0
10283,4,0,2,16,28446,0,0
10284,4,0,2,17,28447,0,0
10285,4,0,3,0,17501,0,0
10286,4,0,3,1,17502,0,0
10287,4,0,3,2,17503,0,0
10288,4,0,3,3,17504,0,0
10289,4,0,3,4,17505,0,0
10290,4,0,3,5,17506,0,0
10291,4,0,3,6,17507,0,0
10292,4,0,3,7,28448,0,0
10293,4,0,3,8,28449,0,0
10294,4,1,1,0,17522,0,0
10295,4,1,1,1,17523,0,0
10296,4,1,1,2,17524,0,0
10297,4,1,1,3,17525,0,0
10298,4,1,1,4,17526,0,0
10299,4,1,1,5,17527,0,0
10300,4,1,1,6,17528,0,0
10301,4,1,1,7,17529,0,0
10302,4,1,1,8,17530,0,0
10303,4,1,1,9,28456,0,0
10304,4,1,1,10,28457,0,0
10305,4,1,1,11,28458,0,0
10306,4,1,2,0,17531,0,0
10307,4,1,2,1,17532,0,0
10308,4,1,2,2,17533,0,0
10309,4,1,2,3,17534,0,0
10310,4,1,2,4,17535,0,0
10311,4,1,2,5,17536,0,0
10312,4,1,2,6,17537,0,0
10313,4,1,2,7,17538,0,0
10314,4,1,2,8,17539,0,0
10315,4,1,2,9,28459,0,0
10316,4,1,2,10,28460,0,0
10317,4,1,2,11,28461,0,0
10318,4,1,2,12,28462,0,0
10319,4,1,2,13,28463,0,0
10320,4,1,2,14,28464,0,0
10321,4,1,2,15,28465,0,0
10322,4,1,2,16,28466,0,0
10323,4,1,2,17,28467,0,0
10324,4,1,3,0,17540,0,0
10325,4,1,3,1,17541,0,0
10326,4,1,3,2,17542,0,0
10327,4,1,3,3,17543,0,0
10328,4,1,3,4,17544,0,0
10329,4,1,3,5,17545,0,0
10330,4,1,3,6,17546,0,0
10331,4,1,3,7,28468,0,0
10332,4,1,3,8,28469,0,0
10333,4,1,3,9,28470,0,0
10334,4,1,3,10,28471,0,0
10335,4,1,3,11,28472,0,0
10336,4,1,4,0,17547,0,0
10337,5,0,1,0,17565,0,0
10338,5,0,1,1,17566,0,0
10339,5,0,1,2,17567,0,0
10340,5,0,1,3,17568,0,0
10341,5,0,1,4,17569,0,0
10342,5,0,1,5,17570,0,0
10343,5,0,2,0,17571,0,0
10344,5,0,2,1,17572,0,0
10345,5,0,2,2,17573,0,0
10346,5,0,2,3,17574,0,0
10347,5,0,2,4,17575,0,0
10348,5,0,2,5,17576,0,0
10349,5,0,2,6,17577,0,0
10350,5,0,2,7,17578,0,0
10351,5,0,2,8,17579,0,0
10352,5,0,2,9,17580,0,0
10353,5,0,2,10,28476,0,0
10354,5,0,2,11,28477,0,0
10355,5,0,2,12,28478,0,0
10356,5,0,2,13,28479,0,0
10357,5,0,2,14,28480,0,0
10358,5,0,2,15,28481,0,0
10359,5,0,2,16,28482,0,0
10360,5,0,2,17,28483,0,0
10361,5,0,2,18,28484,0,0
10362,5,0,2,19,28485,0,0
10363,5,0,3,0,17581,0,0
10364,5,0,3,1,17582,0,0
10365,5,0,3,2,17583,0,0
10366,5,0,3,3,17584,0,0
10367,5,0,3,4,17585,0,0
10368,5,0,3,5,17586,0,0
10369,5,0,3,6,17587,0,0
10370,5,0,3,7,17588,0,0
10371,5,0,3,8,17589,0,0
10372,5,0,3,9,17590,0,0
10373,5,0,3,10,28486,0,0
10374,5,0,3,11,28487,0,0
10375,5,0,3,12,28488,0,0
10376,5,0,3,13,28489,0,0
10377,5,0,3,14,28490,0,0
10378,5,0,4,0,17591,0,0
10379,5,0,4,1,17592,0,0
10380,5,0,4,2,17593,0,0
10381,5,0,4,3,17594,0,0
10382,5,0,4,4,17595,0,0
10383,5,0,4,5,17596,0,0
10384,5,0,4,6,17597,0,0
10385,5,0,4,7,17598,0,0
10386,5,0,4,8,17599,0,0
10387,5,0,4,9,17600,0,0
10388,5,0,5,0,17601,0,0
10389,5,0,5,1,17602,0,0
10390,5,1,1,0,17618,0,0
10391,5,1,1,1,17619,0,0
10392,5,1,1,2,17620,0,0
10393,5,1,1,3,17621,0,0
10394,5,1,1,4,17622,0,0
10395,5,1,1,5,17623,0,0
10396,5,1,2,0,17624,0,0
10397,5,1,2,1,17625,0,0
10398,5,1,2,2,17626,0,0
10399,5,1,2,3,17627,0,0
10400,5,1,2,4,17628,0,0
10401,5,1,2,5,17629,0,0
10402,5,1,2,6,17630,0,0
10403,5,1,2,7,17631,0,0
10404,5,1,2,8,17632,0,0
10405,5,1,2,9,17633,0,0
10406,5,1,2,10,28491,0,0
10407,5,1,2,11,28492,0,0
10408,5,1,2,12,28493,0,0
10409,5,1,2,13,28494,0,0
10410,5,1,2,14,28495,0,0
10411,5,1,2,15,28496,0,0
10412,5,1,2,16,28497,0,0
10413,5,1,2,17,28498,0,0
10414,5,1,2,18,28499,0,0
10415,5,1,2,19,28500,0,0
10416,5,1,3,0,17634,0,0
10417,5,1,3,1,17635,0,0
10418,5,1,3,2,17636,0,0
10419,5,1,3,3,17637,0,0
10420,5,1,3,4,17638,0,0
10421,5,1,3,5,17639,0,0
10422,5,1,3,6,17640,0,0
10423,5,1,3,7,17641,0,0
10424,5,1,3,8,17642,0,0
10425,5,1,3,9,17643,0,0
10426,5,1,3,10,28501,0,0
10427,5,1,3,11,28502,0,0
10428,5,1,3,12,28503,0,0
10429,5,1,3,13,28504,0,0
10430,5,1,3,14,28505,0,0
10431,5,1,4,0,17644,0,0
10432,5,1,4,1,17645,0,0
10433,5,1,4,2,17646,0,0
10434,6,0,1,0,17662,0,0
10435,6,0,1,1,17663,0,0
10436,6,0,1,2,17664,0,0
10437,6,0,1,3,17665,0,0
10438,6,0,1,4,17666,0,0
10439,6,0,1,5,17667,0,0
10440,6,0,1,6,17668,0,0
10441,6,0,1,7,17669,0,0
10442,6,0,1,8,17670,0,0
10443,6,0,1,9,17671,0,0
10444,6,0,1,10,17672,0,0
10445,6,0,1,11,17673,0,0
10446,6,0,1,12,17674,0,0
10447,6,0,1,13,17675,0,0
10448,6,0,1,14,17676,0,0
10449,6,0,1,15,17677,0,0
10450,6,0,1,16,17678,0,0
10451,6,0,1,17,17679,0,0
10452,6,0,1,18,17680,0,0
10453,6,0,1,19,28506,0,0
10454,6,0,1,20,28507,0,0
10455,6,0,1,21,28508,0,0
10456,6,0,1,22,28509,0,0
10457,6,0,1,23,28510,0,0
10458,6,0,1,24,28511,0,0
10459,6,0,2,0,17681,0,0
10460,6,0,2,1,17682,0,0
10461,6,0,2,2,17683,0,0
10462,6,0,2,3,17684,0,0
10463,6,0,2,4,17685,0,0
10464,6,0,2,5,28512,0,0
10465,6,0,2,6,28513,0,0
10466,6,0,2,7,28514,0,0
10467,6,0,2,8,28515,0,0
10468,6,0,2,9,28516,0,0
10469,6,0,3,0,17686,0,0
10470,6,0,3,1,17687,0,0
10471,6,0,3,2,17688,0,0
10472,6,0,3,3,17689,0,0
10473,6,0,3,4,17690,0,0
10474,6,0,3,5,17691,0,0
10475,6,0,3,6,17692,0,0
10476,6,1,1,0,17704,0,0
10477,6,1,1,1,17705,0,0
10478,6,1,1,2,17706,0,0
10479,6,1,1,3,17707,0,0
10480,6,1,1,4,17708,0,0
10481,6,1,1,5,17709,0,0
10482,6,1,1,6,17710,0,0
10483,6,1,1,7,17711,0,0
10484,6,1,1,8,17712,0,0
10485,6,1,1,9,17713,0,0
10486,6,1,1,10,17714,0,0
10487,6,1,1,11,28523,0,0
10488,6,1,1,12,28524,0,0
10489,6,1,1,13,28525,0,0
10490,6,1,1,14,28526,0,0
10491,6,1,1,15,28527,0,0
10492,6,1,1,16,28528,0,0
10493,6,1,2,0,17715,0,0
10494,6,1,2,1,17716,0,0
10495,6,1,2,2,17717,0,0
10496,6,1,2,3,17718,0,0
10497,6,1,2,4,28529,0,0
10498,6,1,2,5,28530,0,0
10499,6,1,2,6,28531,0,0
10500,6,1,2,7,28532,0,0
10501,6,1,3,0,17719,0,0
10502,6,1,3,1,17720,0,0
10503,6,1,3,2,17721,0,0
10504,6,1,3,3,17722,0,0
10505,6,1,3,4,17723,0,0
10506,7,0,1,0,17734,0,0
10507,7,0,1,1,17735,0,0
10508,7,0,1,2,17736,0,0
10509,7,0,1,3,17737,0,0
10510,7,0,1,4,17738,0,0
10511,7,0,1,5,17739,0,0
10512,7,0,1,6,17740,0,0
10513,7,0,1,7,28539,0,0
10514,7,0,1,8,28540,0,0
10515,7,0,1,9,28541,0,0
10516,7,0,2,0,17741,0,0
10517,7,0,2,1,17742,0,0
10518,7,0,2,2,17743,0,0
10519,7,0,2,3,17744,0,0
10520,7,0,2,4,17745,0,0
10521,7,0,2,5,17746,0,0
10522,7,0,2,6,17747,0,0
10523,7,0,2,7,28542,0,0
10524,7,0,2,8,28543,0,0
10525,7,0,2,9,28544,0,0
10526,7,0,2,10,28545,0,0
10527,7,0,2,11,28546,0,0
10528,7,0,2,12,28547,0,0
10529,7,0,2,13,28548,0,0
10530,7,0,3,0,17748,0,0
10531,7,0,3,1,17749,0,0
10532,7,0,3,2,17750,0,0
10533,7,0,3,3,17751,0,0
10534,7,0,3,4,17752,0,0
10535,7,0,3,5,17753,0,0
10536,7,0,3,6,17754,0,0
10537,7,0,3,7,28549,0,0
10538,7,0,3,8,28550,0,0
10539,7,0,3,9,28551,0,0
10540,7,0,3,10,28552,0,0
10541,7,0,3,11,28553,0,0
10542,7,0,4,0,17755,0,0
10543,7,0,4,1,17756,0,0
10544,7,1,1,0,17772,0,0
10545,7,1,1,1,17773,0,0
10546,7,1,1,2,17774,0,0
10547,7,1,1,3,17775,0,0
10548,7,1,1,4,17776,0,0
10549,7,1,1,5,17777,0,0
10550,7,1,1,6,17778,0,0
10551,7,1,1,7,28557,0,0
10552,7,1,1,8,28558,0,0
10553,7,1,1,9,28559,0,0
10554,7,1,2,0,17779,0,0
10555,7,1,2,1,17780,0,0
10556,7,1,2,2,17781,0,0
10557,7,1,2,3,17782,0,0
10558,7,1,2,4,17783,0,0
10559,7,1,2,5,17784,0,0
10560,7,1,2,6,17785,0,0
10561,7,1,2,7,28560,0,0
10562,7,1,2,8,28561,0,0
10563,7,1,2,9,28562,0,0
10564,7,1,2,10,28563,0,0
10565,7,1,2,11,28564,0,0
10566,7,1,2,12,28565,0,0
10567,7,1,2,13,28566,0,0
10568,7,1,3,0,17786,0,0
10569,7,1,3,1,17787,0,0
10570,7,1,3,2,17788,0,0
10571,7,1,3,3,17789,0,0
10572,7,1,3,4,17790,0,0
10573,7,1,3,5,17791,0,0
10574,7,1,3,6,17792,0,0
10575,7,1,3,7,28567,0,0
10576,7,1,3,8,28568,0,0
10577,7,1,3,9,28569,0,0
10578,7,1,3,10,28570,0,0
10579,7,1,3,11,28571,0,0
10580,7,1,4,0,17793,0,0
10581,8,0,1,0,17809,0,0
10582,8,0,1,1,17810,0,0
10583,8,0,1,2,17811,0,0
10584,8,0,1,3,17812,0,0
10585,8,0,1,4,17813,0,0
10586,8,0,1,5,17814,0,0
10587,8,0,1,6,17815,0,0
10588,8,0,1,7,17816,0,0
10589,8,0,1,8,17817,0,0
10590,8,0,1,9,17818,0,0
10591,8,0,1,10,17819,0,0
10592,8,0,1,11,17820,0,0
10593,8,0,1,12,17821,0,0
10594,8,0,1,13,17822,0,0
10595,8,0,1,14,17823,0,0
10596,8,0,1,15,28575,0,0
10597,8,0,1,16,28576,0,0
10598,8,0,1,17,28577,0,0
10599,8,0,2,0,17824,0,0
10600,8,0,2,1,17825,0,0
10601,8,0,2,2,17826,0,0
10602,8,0,2,3,17827,0,0
10603,8,0,2,4,17828,0,0
10604,8,0,2,5,28578,0,0
10605,8,0,2,6,28579,0,0
10606,8,0,2,7,28580,0,0
10607,8,0,2,8,28581,0,0
10608,8,0,2,9,28582,0,0
10609,8,0,3,0,17829,0,0
10610,8,0,3,1,17830,0,0
10611,8,0,3,2,17831,0,0
10612,8,0,3,3,17832,0,0
10613,8,0,3,4,17833,0,0
10614,8,0,3,5,17834,0,0
10615,8,0,3,6,28583,0,0
10616,8,0,3,7,28584,0,0
10617,8,0,3,8,28585,0,0
10618,8,0,3,9,28586,0,0
10619,8,0,4,0,17835,0,0
10620,8,0,4,1,17836,0,0
10621,8,0,4,2,17837,0,0
10622,8,0,4,3,17838,0,0
10623,8,0,4,4,17839,0,0
10624,8,0,4,5,17840,0,0
10625,8,0,4,6,17841,0,0
10626,8,0,4,7,17842,0,0
10627,8,0,4,8,17843,0,0
10628,8,1,1,0,17856,0,0
10629,8,1,1,1,17857,0,0
10630,8,1,1,2,17858,0,0
10631,8,1,1,3,17859,0,0
10632,8,1,1,4,17860,0,0
10633,8,1,1,5,17861,0,0
10634,8,1,1,6,17862,0,0
10635,8,1,1,7,17863,0,0
10636,8,1,1,8,17864,0,0
10637,8,1,1,9,17865,0,0
10638,8,1,1,10,17866,0,0
10639,8,1,1,11,17867,0,0
10640,8,1,1,12,17868,0,0
10641,8,1,1,13,17869,0,0
10642,8,1,1,14,17870,0,0
10643,8,1,1,15,28590,0,0
10644,8,1,1,16,28591,0,0
10645,8,1,1,17,28592,0,0
10646,8,1,2,0,17871,0,0
10647,8,1,2,1,17872,0,0
10648,8,1,2,2,17873,0,0
10649,8,1,2,3,17874,0,0
10650,8,1,2,4,17875,0,0
10651,8,1,2,5,17876,0,0
10652,8,1,2,6,28593,0,0
10653,8,1,2,7,28594,0,0
10654,8,1,2,8,28595,0,0
10655,8,1,2,9,28596,0,0
10656,8,1,2,10,28597,0,0
10657,8,1,2,11,28598,0,0
10658,8,1,3,0,17877,0,0
10659,8,1,3,1,17878,0,0
10660,8,1,3,2,17879,0,0
10661,8,1,3,3,17880,0,0
10662,8,1,3,4,17881,0,0
10663,8,1,3,5,28599,0,0
10664,8,1,3,6,28600,0,0
10665,8,1,3,7,28601,0,0
10666,8,1,3,8,28602,0,0
10667,8,1,3,9,28603,0,0
10668,8,1,4,0,17882,0,0
10669,8,1,4,1,17883,0,0
10670,9,0,1,0,17898,0,0
10671,9,0,1,1,17899,0,0
10672,9,0,1,2,17900,0,0
10673,9,0,3,0,17901,0,0
10674,9,0,3,1,17902,0,0
10675,9,1,1,0,17903,0,0
10676,9,1,1,1,17904,0,0
10677,9,1,1,2,17905,0,0
10678,10,0,1,0,17906,0,0
10679,10,0,1,1,17907,0,0
10680,10,0,1,2,17908,0,0
10681,10,0,1,3,17909,0,0
10682,10,0,1,4,17910,0,0
10683,10,0,1,5,17911,0,0
10684,10,0,1,6,17912,0,0
10685,10,0,1,7,17913,0,0
10686,10,0,1,8,17914,0,0
10687,10,0,1,9,17915,0,0
10688,10,0,1,10,17916,0,0
10689,10,0,1,11,17917,0,0
10690,10,0,1,12,17918,0,0
10691,10,0,1,13,17919,0,0
10692,10,0,1,14,17920,0,0
10693,10,0,1,15,17921,0,0
10694,10,0,1,16,28607,0,0
10695,10,0,1,17,28608,0,0
10696,10,0,1,18,28609,0,0
10697,10,0,2,0,17922,0,0
10698,10,0,2,1,17923,0,0
10699,10,0,2,2,17924,0,0
10700,10,0,2,3,17925,0,0
10701,10,0,2,4,17926,0,0
10702,10,0,2,5,17927,0,0
10703,10,0,2,6,17928,0,0
