ID,TransportID,TimeIndex,Pos[0],Pos[1],Pos[2],SequenceID
42579,11898,15000,7E-06,-1E-06,-129.29988,164
42580,11898,20000,7E-06,-1E-06,-129.29988,162
42581,11898,21333,4E-06,0,-127.88876,162
42582,11898,22233,4E-06,0,-124.79079,162
42583,11898,28133,0,0,-5.247491,162
42584,11898,28800,0,0,-1.585036,162
42585,11898,29900,4E-06,0,-0.108609,162
42586,11898,30000,0,0,0,162
42587,11899,0,0,0,0,164
42588,11899,5000,0,0,0,162
42589,11899,5900,0,0,1.201138,162
42590,11899,6667,0,0,4.690253,162
42591,11899,13100,-5E-06,-1E-06,121.52307,162
42592,11899,14067,-5E-06,-1E-06,127.64036,162
42593,11899,15000,-5E-06,-1E-06,129.55368,164
42594,11899,20000,-5E-06,-1E-06,129.55368,162
42595,11899,21000,-5E-06,-1E-06,127.60484,162
42596,11899,21800,-5E-06,-1E-06,122.32879,162
42597,11899,27933,0,0,8.591193,162
42598,11899,28967,0,0,1.968553,162
42599,11899,30000,0,0,0,162
42600,20649,0,0,0,0,0
42601,20649,1833,0,0,-55.46577,164
42602,20649,6833,0,0,-55.46577,162
42603,20649,10333,0,0,41.035614,164
42604,20649,15167,0,0,41.035614,162
42605,20649,16667,0,0,0,162
42606,20650,0,0,0,0,0
42607,20650,10333,0,0,-1E-05,0
42608,20650,10500,0,0,4.650018,0
42609,20650,14833,0,0,4.650018,0
42610,20650,15000,0,0,0,0
42611,20650,16667,0,0,0,0
42612,20651,0,0,0,0,0
42613,20651,1833,0,0,0,0
42614,20651,2000,0,0,8.130338,0
42615,20651,6667,0,0,8.130338,0
42616,20651,6833,0,0,0,0
42617,20651,16667,0,0,0,0
42618,20652,0,0,0,0,0
42619,20652,167,0,0,0,162
42620,20652,3667,0,0,96.50138,164
42621,20652,8500,0,0,96.50138,162
42622,20652,11833,0,0,0,164
42623,20652,16667,0,0,0,164
42624,20653,0,0,0,0,0
42625,20653,3667,0,0,-1E-05,0
42626,20653,3833,0,0,4.650018,0
42627,20653,8167,0,0,4.650018,0
42628,20653,8333,0,0,0,0
42629,20653,16667,0,0,0,0
42630,20654,0,0,0,0,0
42631,20654,11667,0,0,0,0
42632,20654,11833,0,0,8.130338,0
42633,20654,16500,0,0,8.130338,0
42634,20654,16667,0,0,0,0
42635,20655,0,0,0,0,0
42636,20655,167,0,0,0,0
42637,20655,3500,0,0,0,0
42638,20655,7000,0,0,96.50138,0
42639,20655,11833,0,0,96.50138,0
42640,20655,15167,0,0,0,0
42641,20655,16667,0,0,0,0
42642,20656,0,0,0,0,0
42643,20656,7000,0,0,-1E-05,0
42644,20656,7167,0,0,4.650018,0
42645,20656,11500,0,0,4.650018,0
42646,20656,11667,0,0,0,0
42647,20656,16667,0,0,0,0
42648,20657,0,0,0,0,0
42649,20657,3333,0,0,0,0
42650,20657,3500,0,0,-8.130338,0
42651,20657,14833,0,0,-8.130338,0
42652,20657,15000,0,0,0,0
42653,20657,16667,0,0,0,0
42085,47296,0,0,0,0,164
42086,47296,5000,0,0,0,162
42087,47296,5900,0,0,1.201138,162
42088,47296,6667,0,0,4.690253,162
42089,47296,10567,5E-06,5E-06,37.673847,162
42090,47296,13100,5E-06,5E-06,63.4456,162
42091,47296,14067,5E-06,5E-06,69.56289,162
42092,47296,15000,5E-06,5E-06,71.47621,164
42093,47296,20000,5E-06,5E-06,71.47621,162
42094,47296,21000,5E-06,5E-06,69.52738,162
42095,47296,21800,5E-06,5E-06,64.25132,162
42096,47296,25267,5E-06,5E-06,34.232037,162
42097,47296,27933,0,0,8.591193,162
42098,47296,28967,0,0,1.968553,162
42099,47296,30000,0,0,0,162
42072,47297,0,0,0,0,164
42073,47297,5000,0,0,0,162
42074,47297,6100,-5E-06,-2E-06,-1.754781,162
42075,47297,6933,-1.2E-05,-8E-06,-5.176656,162
42076,47297,12867,-6E-06,-2E-06,-66.789375,162
42077,47297,13833,-6E-06,-2E-06,-69.82408,162
42078,47297,15000,-6E-06,-2E-06,-71.2224,164
42079,47297,20000,-6E-06,-2E-06,-71.2224,162
42080,47297,21333,0,0,-69.81129,162
42081,47297,22233,0,0,-66.71331,162
42082,47297,28133,0,0,-5.247484,162
42083,47297,28800,0,0,-1.585036,162
42084,47297,30033,0,0,0,162
42120,80022,0,0,0,0,0
42121,80022,6600,0,0,0,0
42122,80022,6833,-0.004069,0.003554,-0.797146,0
42123,80022,7000,0,0,-3.62975,0
42124,80022,7233,0,0,-12.079661,0
42125,80022,7333,0,0,-11.731557,0
42126,80022,7433,0,0,-12.079661,0
42127,80022,7500,0,0,-11.918691,0
42128,80022,7600,0,0,-12.079661,0
42129,80022,25667,0,0,-12.079661,0
42130,80022,25867,0,0,-12.024594,0
42131,80022,26000,0,0,-11.767453,0
42132,80022,26567,0,0,-0.28282,0
42133,80022,26633,0,0,-0.041307,0
42134,80022,26667,0,0,0,0
42105,80023,0,0,0,0,164
42106,80023,6667,0,0,0,162
42107,80023,11000,-3E-06,0,-98.747856,162
42108,80023,11233,0.00651,0,-99.67161,162
42109,80023,11400,0.004442,0,-99.971954,162
42110,80023,11600,0.002892,0,-100.07994,164
42111,80023,11667,-3E-06,0,-100.06109,164
42112,80023,11700,-3E-06,0,-100.08206,164
42113,80023,21667,-3E-06,0,-100.08206,164
42114,80023,21767,-3E-06,0,-100.08968,162
42115,80023,21900,-3E-06,0,-99.6677,162
42116,80023,26333,0,0,-1.180162,162
42117,80023,26467,1.7E-05,3E-06,-0.328159,162
42118,80023,26600,0,0,-0.043593,162
42119,80023,26667,0,0,0,162
42135,85556,0,0,0,0,0
42136,85556,1700,0,0,0,162
42137,85556,3000,0,0,-43.16333,162
42138,85556,3167,0,0,-44.015217,162
42139,85556,3300,0,0,-44.489857,164
42140,85556,8300,0,0,-44.546577,162
42141,85556,8600,0,0,-43.889214,162
42142,85556,9733,0,0,-0.564806,162
42143,85556,9867,0,0,-0.180556,162
42144,85556,10000,0,0,-0.005751,164
42145,85556,13333,0,0,0,164
21641,128970,0,0,0,0,0
21642,128970,1333,0,0,0,0
21643,128970,3333,0.443128,0.536559,-11.749226,0
21644,128970,4667,0.443128,0.536559,-11.749226,0
21645,128970,6667,0,0,0,0
42146,149045,0,0,0,0,164
42147,149045,3233,0,0,0,164
42148,149045,3400,0,0,-0.090539,162
42149,149045,6633,0,0,14.930348,164
42150,149045,6733,0,0,14.696049,164
42151,149045,6867,0,0,14.930348,164
42152,149045,10100,0,0,14.930348,164
42153,149045,10267,0,0,14.743611,162
42154,149045,14100,0,0,34.637497,164
42155,149045,14267,0,0,34.555134,164
42156,149045,14433,0,0,34.637497,164
42157,149045,17667,0,0,34.637497,164
42158,149045,17867,0,0,34.35885,164
42159,149045,18000,0,0,34.752274,164
42160,149045,19733,0,0,33.66093,164
42161,149045,19933,0,0,35.658646,162
42162,149045,23200,0,0,61.39236,162
42163,149045,23367,0,0,61.232098,164
42164,149045,23533,0,0,61.39236,164
42165,149045,26800,0,0,61.39236,164
42166,149045,27100,0,0,59.996685,164
42167,149045,27233,0,0,60.03948,164
42168,149045,27400,0,0,59.83861,164
42169,149045,27667,0,0,59.996685,164
42170,149045,28200,0,0,59.996685,164
42171,149045,28400,0,0,59.817844,164
42172,149045,28533,0,0,59.942432,162
42173,149045,28633,0,0,59.51723,162
42174,149045,33100,0,0,34.703896,162
42175,149045,33233,0,0,34.591118,162
42176,149045,33333,0,0,34.703896,162
42177,149045,33433,0,0,34.591118,162
42178,149045,33567,0,0,34.703896,162
42179,149045,36800,0,0,34.703896,162
42180,149045,41033,-0.005122,0.019674,14.947255,164
42181,149045,41133,-0.005122,0.019674,14.854392,164
42182,149045,41300,-0.005122,0.019674,14.947255,164
42183,149045,41500,-0.005122,0.019674,14.854392,164
42184,149045,41767,-0.005122,0.019674,14.956242,164
42185,149045,44933,-0.005122,0.019674,14.956242,164
42186,149045,45200,-0.005122,0.019674,15.222661,162
42187,149045,49467,0,0,0,162
42188,149045,49767,0,0,0.119144,162
42189,149045,49933,0,0,0,162
42190,149046,0,0,0,0,164
42191,149046,4667,0,0,0,164
42192,149046,4867,0,0,-0.465549,164
42193,149046,5733,0,0,-0.744283,164
42194,149046,5933,0,0,-0.744283,162
42195,149046,11700,0,0,-27.206955,164
42196,149046,12067,0,0,-27.018456,164
42197,149046,12433,0,0,-27.206955,164
42198,149046,17433,0,0,-27.215572,164
42199,149046,17667,0,0,-27.599495,162
42200,149046,24367,0,0,-0.005079,164
42201,149046,24533,0,0,-0.059845,164
42202,149046,24767,0,0,-0.005079,164
42203,149046,24967,0,0,-0.059845,164
42204,149046,25233,0,0,0,164
42205,149046,29500,0,0,0,164
42206,149046,29667,0,0,-0.465549,164
42207,149046,29900,0,0,0,164
42208,149046,30500,0,0,-0.744283,162
42209,149046,36533,0,0,-27.206955,164
42210,149046,36900,0,0,-27.018456,164
42211,149046,37267,0,0,-27.206955,164
42212,149046,42133,0,0,-27.215572,164
42213,149046,42367,0,0,-27.599495,162
42214,149046,49067,0,0,-0.005079,162
42215,149046,49233,0,0,-0.059845,162
42216,149046,49467,0,0,-0.005079,162
42217,149046,49667,0,0,-0.059845,162
42218,149046,49933,0,0,0,162
42100,152614,0,0,0,0,164
42101,152614,1333,0,0,0,162
42102,152614,3333,0.443128,0.536558,-12.827268,164
42103,152614,4667,0.443128,0.536558,-12.827268,162
42104,152614,6667,0,0,0,162
42247,176080,0,0,0,0,162
42248,176080,4039,170.81439,0,-0.107302,162
42249,176080,4213,178.16124,0,-1.014882,162
42250,176080,7297,308.56793,-2E-06,-40.172073,162
42251,176080,7427,314.07806,-2E-06,-40.62125,162
42252,176080,12900,545.504,-2E-06,-40.678764,162
42253,176080,13074,552.8509,-2E-06,-41.50434,162
42254,176080,16158,683.25757,-4E-06,-80.818924,162
42255,176080,16331,690.6044,-4E-06,-81.23481,162
42256,176080,21804,922.0303,-4E-06,-81.32298,162
42257,176080,21934,927.54047,-4E-06,-82.153145,162
42258,176080,25018,1057.947,-6E-06,-121.32401,162
42259,176080,25192,1065.294,-6E-06,-121.96434,162
42260,176080,32663,1381.2087,-5E-06,-121.81052,162
42261,176080,32793,1386.7189,-5E-06,-121.37154,162
42262,176080,35877,1517.1256,-3E-06,-81.969795,162
42263,176080,36050,1524.4724,-3E-06,-81.25218,162
42264,176080,41567,1757.7351,-3E-06,-81.015434,162
42265,176080,41697,1763.2454,-3E-06,-80.22848,162
42266,176080,44737,1891.8153,-2E-06,-41.588467,162
42267,176080,44911,1899.1621,-2E-06,-40.678406,162
42268,176080,50384,2130.5881,-2E-06,-40.696033,162
42269,176080,50558,2137.9348,-2E-06,-39.78254,162
42270,176080,53598,2266.5051,0,-1.023449,162
42271,176080,53772,2273.8518,0,-0.115364,162
42272,176080,58633,2482.281,0,0.186536,164
42273,176080,71667,2482.281,0,0.186536,162
42274,176080,76531,2273.8518,0,-0.115364,162
42275,176080,76705,2266.5051,0,-1.023449,162
42276,176080,79745,2137.9348,-2E-06,-39.78254,162
42277,176080,79919,2130.5881,-2E-06,-40.696033,162
42278,176080,85392,1899.1621,-2E-06,-40.678406,162
42279,176080,85566,1891.8153,-2E-06,-41.588467,162
42280,176080,88606,1763.2454,-3E-06,-80.22848,162
42281,176080,88736,1757.7351,-3E-06,-81.015434,162
42282,176080,94253,1524.4724,-3E-06,-81.25218,162
42283,176080,94426,1517.1256,-3E-06,-81.969795,162
42284,176080,97510,1386.7189,-5E-06,-121.37154,162
42285,176080,97640,1381.2087,-5E-06,-121.81052,162
42286,176080,105111,1065.294,-6E-06,-121.96434,162
42287,176080,105285,1057.947,-6E-06,-121.32401,162
42288,176080,108369,927.54047,-4E-06,-82.153145,162
42289,176080,108499,922.0303,-4E-06,-81.32298,162
42290,176080,113972,690.6044,-4E-06,-81.23481,162
42291,176080,114145,683.25757,-4E-06,-80.818924,162
42292,176080,117229,552.8509,-2E-06,-41.50434,162
42293,176080,117403,545.504,-2E-06,-40.678764,162
42294,176080,122876,314.07806,-2E-06,-40.62125,162
42295,176080,123006,308.56793,-2E-06,-40.172073,162
42296,176080,126090,178.16124,0,-1.014882,162
42297,176080,126264,170.81439,0,-0.107302,162
42298,176080,130300,0,0,0,164
42299,176080,143333,0,0,0,164
42300,176081,0,0,0,0,0
42301,176081,433,0,0,0,162
42302,176081,4495,190.58876,0,-0.107302,162
42303,176081,4669,197.93562,0,-1.014882,162
42304,176081,7753,328.3423,-3E-06,-40.172073,162
42305,176081,7883,333.85245,-3E-06,-40.62125,162
42306,176081,13356,565.2784,-3E-06,-40.678764,162
42307,176081,13530,572.6253,-3E-06,-41.50434,162
42308,176081,16614,703.0319,-4E-06,-80.818924,162
42309,176081,16787,710.3787,-4E-06,-81.23481,162
42310,176081,22260,941.80457,-4E-06,-81.32298,162
42311,176081,22390,947.31476,-4E-06,-82.153145,162
42312,176081,25474,1077.7213,-6E-06,-121.32401,162
42313,176081,25648,1085.0682,-6E-06,-121.96434,162
42314,176081,33119,1400.983,-5E-06,-121.81052,162
42315,176081,33249,1406.4932,-5E-06,-121.37154,162
42316,176081,36333,1536.8999,-3E-06,-81.969795,162
42317,176081,36506,1544.2467,-3E-06,-81.25218,162
42318,176081,42023,1777.5094,-3E-06,-81.015434,162
42319,176081,42153,1783.0197,-3E-06,-80.22848,162
42320,176081,45193,1911.5896,-3E-06,-41.588467,162
42321,176081,45367,1918.9364,-3E-06,-40.678406,162
42322,176081,50840,2150.3625,-3E-06,-40.696033,162
42323,176081,51014,2157.7092,-2E-06,-39.78254,162
42324,176081,54054,2286.2793,0,-1.023449,162
42325,176081,54228,2293.6262,0,-0.115364,162
42326,176081,59067,2482.3,0,0.186536,164
42327,176081,71167,2482.3,0,0.186536,162
42328,176081,76053,2293.6262,0,-0.115364,162
42329,176081,76227,2286.2793,0,-1.023449,162
42330,176081,79268,2157.7092,-2E-06,-39.78254,162
42331,176081,79441,2150.3625,-3E-06,-40.696033,162
42332,176081,84914,1918.9364,-3E-06,-40.678406,162
42333,176081,85088,1911.5896,-3E-06,-41.588467,162
42334,176081,88128,1783.0197,-3E-06,-80.22848,162
42335,176081,88259,1777.5094,-3E-06,-81.015434,162
42336,176081,93775,1544.2467,-3E-06,-81.25218,162
42337,176081,93948,1536.8999,-3E-06,-81.969795,162
42338,176081,97032,1406.4932,-5E-06,-121.37154,162
42339,176081,97163,1400.983,-5E-06,-121.81052,162
42340,176081,104633,1085.0682,-6E-06,-121.96434,162
42341,176081,104807,1077.7213,-6E-06,-121.32401,162
42342,176081,107891,947.31476,-4E-06,-82.153145,162
42343,176081,108021,941.80457,-4E-06,-81.32298,162
42344,176081,113494,710.3787,-4E-06,-81.23481,162
42345,176081,113668,703.0319,-4E-06,-80.818924,162
42346,176081,116751,572.6253,-3E-06,-41.50434,162
42347,176081,116925,565.2784,-3E-06,-40.678764,162
42348,176081,122398,333.85245,-3E-06,-40.62125,162
42349,176081,122528,328.3423,-3E-06,-40.172073,162
42350,176081,125612,197.93562,0,-1.014882,162
42351,176081,125786,190.58876,0,-0.107302,162
42352,176081,129800,0,0,0,164
42353,176081,142899,0,0,0,164
42354,176081,143333,0,0,0,164
42355,176082,0,0,0,0,0
42356,176082,433,0,0,0,162
42357,176082,4495,-190.222,-1.7E-05,-0.107302,162
42358,176082,4669,-197.5688,-1.7E-05,-1.014882,162
42359,176082,7753,-327.9755,-2.4E-05,-40.172073,162
42360,176082,7883,-333.4857,-2.7E-05,-40.62125,162
42361,176082,13356,-564.91144,-4.7E-05,-40.678764,162
42362,176082,13530,-572.2585,-4.7E-05,-41.50434,162
42363,176082,16614,-702.6649,-5.8E-05,-80.818924,162
42364,176082,16787,-710.01196,-5.8E-05,-81.23481,162
42365,176082,22260,-941.4378,-7.8E-05,-81.32298,162
42366,176082,22390,-946.94806,-7.8E-05,-82.153145,162
42367,176082,25474,-1077.3546,-8.8E-05,-121.32401,162
42368,176082,25648,-1084.7015,-8.8E-05,-121.96434,162
42369,176082,33119,-1400.6163,-0.000119,-121.81052,162
42370,176082,33249,-1406.1265,-0.000119,-121.37154,162
42371,176082,36333,-1536.5331,-0.000132,-81.969795,162
42372,176082,36506,-1543.88,-0.000132,-81.25218,162
42373,176082,42023,-1777.1427,-0.000153,-81.015434,162
42374,176082,42153,-1782.653,-0.000153,-80.22848,162
42375,176082,45193,-1911.2229,-0.000166,-41.588467,162
42376,176082,45367,-1918.5697,-0.000166,-40.678406,162
42377,176082,50840,-2149.9956,-0.000186,-40.696033,162
42378,176082,51014,-2157.3425,-0.000186,-39.78254,162
42379,176082,54054,-2285.9126,-0.0002,-1.023449,162
42380,176082,54228,-2293.2593,-0.0002,-0.115364,162
42381,176082,59067,-2483.0015,-0.000217,0.186536,164
42382,176082,71167,-2483.0015,-0.000217,0.186536,162
42383,176082,76053,-2293.2593,-0.0002,-0.115364,162
42384,176082,76227,-2285.9126,-0.0002,-1.023449,162
42385,176082,79268,-2157.3425,-0.000186,-39.78254,162
42386,176082,79441,-2149.9956,-0.000186,-40.696033,162
42387,176082,84914,-1918.5697,-0.000166,-40.678406,162
42388,176082,85088,-1911.2229,-0.000166,-41.588467,162
42389,176082,88128,-1782.653,-0.000153,-80.22848,162
42390,176082,88259,-1777.1427,-0.000153,-81.015434,162
42391,176082,93775,-1543.88,-0.000132,-81.25218,162
42392,176082,93948,-1536.5331,-0.000132,-81.969795,162
42393,176082,97032,-1406.1265,-0.000119,-121.37154,162
42394,176082,97163,-1400.6163,-0.000119,-121.81052,162
42395,176082,104633,-1084.7015,-8.8E-05,-121.96434,162
42396,176082,104807,-1077.3546,-8.8E-05,-121.32401,162
42397,176082,107891,-946.94806,-7.8E-05,-82.153145,162
42398,176082,108021,-941.4378,-7.8E-05,-81.32298,162
42399,176082,113494,-710.01196,-5.8E-05,-81.23481,162
42400,176082,113668,-702.6649,-5.8E-05,-80.818924,162
42401,176082,116751,-572.2585,-4.7E-05,-41.50434,162
42402,176082,116925,-564.91144,-4.7E-05,-40.678764,162
42403,176082,122398,-333.4857,-2.7E-05,-40.62125,162
42404,176082,122528,-327.9755,-2.4E-05,-40.172073,162
42405,176082,125612,-197.5688,-1.7E-05,-1.014882,162
42406,176082,125786,-190.222,-1.7E-05,-0.107302,162
42407,176082,129800,0,0,0,164
42408,176082,142899,0,0,0,164
42409,176082,143333,0,0,0,164
42410,176083,0,0,0,0,0
42411,176083,867,0,0,0,162
42412,176083,4951,-209.98958,-1.7E-05,-0.107302,162
42413,176083,5125,-217.33638,-2E-05,-1.014882,162
42414,176083,8209,-347.74307,-2.7E-05,-40.172073,162
42415,176083,8339,-353.25327,-2.7E-05,-40.62125,162
42416,176083,13812,-584.67926,-4.7E-05,-40.678764,162
42417,176083,13986,-592.02606,-4.7E-05,-41.50434,162
42418,176083,17070,-722.4325,-6.1E-05,-80.818924,162
42419,176083,17243,-729.77954,-6.1E-05,-81.23481,162
42420,176083,22716,-961.2054,-8.1E-05,-81.32298,162
42421,176083,22846,-966.71564,-8.1E-05,-82.153145,162
42422,176083,25930,-1097.1222,-8.8E-05,-121.32401,162
42423,176083,26104,-1104.4691,-8.8E-05,-121.96434,162
42424,176083,33575,-1420.3839,-0.000119,-121.81052,162
42425,176083,33705,-1425.894,-0.000119,-121.37154,162
42426,176083,36789,-1556.3007,-0.000132,-81.969795,162
42427,176083,36963,-1563.6476,-0.000132,-81.25218,162
42428,176083,42479,-1796.9103,-0.000153,-81.015434,162
42429,176083,42609,-1802.4205,-0.000153,-80.22848,162
42430,176083,45649,-1930.9905,-0.000163,-41.588467,162
42431,176083,45823,-1938.3373,-0.000163,-40.678406,162
42432,176083,51296,-2169.7632,-0.000183,-40.696033,162
42433,176083,51470,-2177.11,-0.00019,-39.78254,162
42434,176083,54510,-2305.6802,-0.0002,-1.023449,162
42435,176083,54684,-2313.0269,-0.000203,-0.115364,162
42436,176083,59500,-2481.7683,-0.000217,-1.027487,164
42437,176083,70733,-2481.7683,-0.000217,-1.027487,162
42438,176083,75576,-2313.0269,-0.000203,-0.115364,162
42439,176083,75749,-2305.6802,-0.0002,-1.023449,162
42440,176083,78790,-2177.11,-0.00019,-39.78254,162
42441,176083,78964,-2169.7632,-0.000183,-40.696033,162
42442,176083,84436,-1938.3373,-0.000163,-40.678406,162
42443,176083,84610,-1930.9905,-0.000163,-41.588467,162
42444,176083,87650,-1802.4205,-0.000153,-80.22848,162
42445,176083,87781,-1796.9103,-0.000153,-81.015434,162
42446,176083,93297,-1563.6476,-0.000132,-81.25218,162
42447,176083,93471,-1556.3007,-0.000132,-81.969795,162
42448,176083,96554,-1425.894,-0.000119,-121.37154,162
42449,176083,96685,-1420.3839,-0.000119,-121.81052,162
42450,176083,104155,-1104.4691,-8.8E-05,-121.96434,162
42451,176083,104329,-1097.1222,-8.8E-05,-121.32401,162
42452,176083,107413,-966.71564,-8.1E-05,-82.153145,162
42453,176083,107543,-961.2054,-8.1E-05,-81.32298,162
42454,176083,113016,-729.77954,-6.1E-05,-81.23481,162
42455,176083,113190,-722.4325,-6.1E-05,-80.818924,162
42456,176083,116274,-592.02606,-4.7E-05,-41.50434,162
42457,176083,116447,-584.67926,-4.7E-05,-40.678764,162
42458,176083,121920,-353.25327,-2.7E-05,-40.62125,162
42459,176083,122050,-347.74307,-2.7E-05,-40.172073,162
42460,176083,125134,-217.33638,-2E-05,-1.014882,162
42461,176083,125308,-209.98958,-1.7E-05,-0.107302,162
42462,176083,129333,0,0,0,164
42463,176083,142465,0,0,0,164
42464,176083,143333,0,0,0,164
42465,176084,0,0,0,0,162
42466,176084,4039,-170.81445,-1.7E-05,-0.107302,162
42467,176084,4213,-178.16124,-1.7E-05,-1.014882,162
42468,176084,7297,-308.56793,-2.4E-05,-40.172073,162
42469,176084,7427,-314.07812,-2.7E-05,-40.62125,162
42470,176084,12900,-545.5039,-4.7E-05,-40.678764,162
42471,176084,13074,-552.8509,-4.7E-05,-41.50434,162
42472,176084,16158,-683.2574,-5.8E-05,-80.818924,162
42473,176084,16331,-690.6044,-5.8E-05,-81.23481,162
42474,176084,21804,-922.0303,-7.8E-05,-81.32298,162
42475,176084,21934,-927.54047,-7.8E-05,-82.153145,162
42476,176084,25018,-1057.947,-8.8E-05,-121.32401,162
42477,176084,25192,-1065.294,-8.8E-05,-121.96434,162
42478,176084,32663,-1381.2087,-0.000119,-121.81052,162
42479,176084,32793,-1386.7189,-0.000119,-121.37154,162
42480,176084,35877,-1517.1256,-0.000132,-81.969795,162
42481,176084,36050,-1524.4724,-0.000132,-81.25218,162
42482,176084,41567,-1757.7351,-0.000153,-81.015434,162
42483,176084,41697,-1763.2454,-0.000153,-80.22848,162
42484,176084,44737,-1891.8153,-0.000166,-41.588467,162
42485,176084,44911,-1899.1621,-0.000166,-40.678406,162
42486,176084,50384,-2130.5881,-0.000186,-40.696033,162
42487,176084,50558,-2137.9348,-0.000186,-39.78254,162
42488,176084,53598,-2266.5051,-0.0002,-1.023449,162
42489,176084,53772,-2273.8518,-0.0002,-0.115364,162
42490,176084,58633,-2483.3198,-0.000217,0.186536,164
42491,176084,71667,-2483.3198,-0.000217,0.186536,162
42492,176084,76531,-2273.8518,-0.0002,-0.115364,162
42493,176084,76705,-2266.5051,-0.0002,-1.023449,162
42494,176084,79745,-2137.9348,-0.000186,-39.78254,162
42495,176084,79919,-2130.5881,-0.000186,-40.696033,162
42496,176084,85392,-1899.1621,-0.000166,-40.678406,162
42497,176084,85566,-1891.8153,-0.000166,-41.588467,162
42498,176084,88606,-1763.2454,-0.000153,-80.22848,162
42499,176084,88736,-1757.7351,-0.000153,-81.015434,162
42500,176084,94253,-1524.4724,-0.000132,-81.25218,162
42501,176084,94426,-1517.1256,-0.000132,-81.969795,162
42502,176084,97510,-1386.7189,-0.000119,-121.37154,162
42503,176084,97640,-1381.2087,-0.000119,-121.81052,162
42504,176084,105111,-1065.294,-8.8E-05,-121.96434,162
42505,176084,105285,-1057.947,-8.8E-05,-121.32401,162
42506,176084,108369,-927.54047,-7.8E-05,-82.153145,162
42507,176084,108499,-922.0303,-7.8E-05,-81.32298,162
42508,176084,113972,-690.6044,-5.8E-05,-81.23481,162
42509,176084,114145,-683.2574,-5.8E-05,-80.818924,162
42510,176084,117229,-552.8509,-4.7E-05,-41.50434,162
42511,176084,117403,-545.5039,-4.7E-05,-40.678764,162
42512,176084,122876,-314.07812,-2.7E-05,-40.62125,162
