ID,TransportID,TimeIndex,Pos[0],Pos[1],Pos[2],SequenceID
35313,11898,15000,7E-06,-1E-06,-129.29988,0
35314,11898,20000,7E-06,-1E-06,-129.29988,0
35315,11898,21333,4E-06,0,-127.88876,0
35316,11898,22233,4E-06,0,-124.79079,0
35317,11898,28133,0,0,-5.247491,0
35318,11898,28800,0,0,-1.585036,0
35319,11898,29900,4E-06,0,-0.108609,0
35320,11898,30000,0,0,0,0
35321,11899,0,0,0,0,0
35322,11899,5000,0,0,0,0
35323,11899,5900,0,0,1.201138,0
35324,11899,6667,0,0,4.690253,0
35325,11899,13100,-5E-06,-1E-06,121.52307,0
35326,11899,14067,-5E-06,-1E-06,127.64036,0
35327,11899,15000,-5E-06,-1E-06,129.55368,0
35328,11899,20000,-5E-06,-1E-06,129.55368,0
35329,11899,21000,-5E-06,-1E-06,127.60484,0
35330,11899,21800,-5E-06,-1E-06,122.32879,0
35331,11899,27933,0,0,8.591193,0
35332,11899,28967,0,0,1.968553,0
35333,11899,30000,0,0,0,0
35492,20649,0,0,0,0,0
35493,20649,1833,0,0,-55.46577,0
35494,20649,6833,0,0,-55.46577,0
35495,20649,10333,0,0,41.035614,0
35496,20649,15167,0,0,41.035614,0
35497,20649,16667,0,0,0,0
35498,20650,0,0,0,0,0
35499,20650,10333,0,0,-1E-05,0
35500,20650,10500,0,0,4.650018,0
35501,20650,14833,0,0,4.650018,0
35502,20650,15000,0,0,0,0
35503,20650,16667,0,0,0,0
35504,20651,0,0,0,0,0
35505,20651,1833,0,0,0,0
35506,20651,2000,0,0,8.130338,0
35507,20651,6667,0,0,8.130338,0
35508,20651,6833,0,0,0,0
35509,20651,16667,0,0,0,0
35510,20652,0,0,0,0,0
35511,20652,167,0,0,0,0
35512,20652,3667,0,0,96.50138,0
35513,20652,8500,0,0,96.50138,0
35514,20652,11833,0,0,0,0
35515,20652,16667,0,0,0,0
35516,20653,0,0,0,0,0
35517,20653,3667,0,0,-1E-05,0
35518,20653,3833,0,0,4.650018,0
35519,20653,8167,0,0,4.650018,0
35520,20653,8333,0,0,0,0
35521,20653,16667,0,0,0,0
35522,20654,0,0,0,0,0
35523,20654,11667,0,0,0,0
35524,20654,11833,0,0,8.130338,0
35525,20654,16500,0,0,8.130338,0
35526,20654,16667,0,0,0,0
35527,20655,0,0,0,0,0
35528,20655,167,0,0,0,0
35529,20655,3500,0,0,0,0
35530,20655,7000,0,0,96.50138,0
35531,20655,11833,0,0,96.50138,0
35532,20655,15167,0,0,0,0
35533,20655,16667,0,0,0,0
35534,20656,0,0,0,0,0
35535,20656,7000,0,0,-1E-05,0
35536,20656,7167,0,0,4.650018,0
35537,20656,11500,0,0,4.650018,0
35538,20656,11667,0,0,0,0
35539,20656,16667,0,0,0,0
35540,20657,0,0,0,0,0
35541,20657,3333,0,0,0,0
35542,20657,3500,0,0,-8.130338,0
35543,20657,14833,0,0,-8.130338,0
35544,20657,15000,0,0,0,0
35545,20657,16667,0,0,0,0
38691,47296,0,0,0,0,0
38692,47296,5000,0,0,0,0
38693,47296,5900,0,0,1.201138,0
38694,47296,6667,0,0,4.690253,0
38695,47296,10567,5E-06,5E-06,37.673847,0
38696,47296,13100,5E-06,5E-06,63.4456,0
38697,47296,14067,5E-06,5E-06,69.56289,0
38698,47296,15000,5E-06,5E-06,71.47621,0
38699,47296,20000,5E-06,5E-06,71.47621,0
38700,47296,21000,5E-06,5E-06,69.52738,0
38701,47296,21800,5E-06,5E-06,64.25132,0
38702,47296,25267,5E-06,5E-06,34.232037,0
38703,47296,27933,0,0,8.591193,0
38704,47296,28967,0,0,1.968553,0
38705,47296,30000,0,0,0,0
38678,47297,0,0,0,0,0
38679,47297,5000,0,0,0,0
38680,47297,6100,-5E-06,-2E-06,-1.754781,0
38681,47297,6933,-1.2E-05,-8E-06,-5.176656,0
38682,47297,12867,-6E-06,-2E-06,-66.789375,0
38683,47297,13833,-6E-06,-2E-06,-69.82408,0
38684,47297,15000,-6E-06,-2E-06,-71.2224,0
38685,47297,20000,-6E-06,-2E-06,-71.2224,0
38686,47297,21333,0,0,-69.81129,0
38687,47297,22233,0,0,-66.71331,0
38688,47297,28133,0,0,-5.247484,0
38689,47297,28800,0,0,-1.585036,0
38690,47297,30033,0,0,0,0
36487,80022,0,0,0,0,0
36488,80022,6600,0,0,0,0
36489,80022,6833,-0.004069,0.003554,-0.797146,0
36490,80022,7000,0,0,-3.62975,0
36491,80022,7233,0,0,-12.079661,0
36492,80022,7333,0,0,-11.731557,0
36493,80022,7433,0,0,-12.079661,0
36494,80022,7500,0,0,-11.918691,0
36495,80022,7600,0,0,-12.079661,0
36496,80022,25667,0,0,-12.079661,0
36497,80022,25867,0,0,-12.024594,0
36498,80022,26000,0,0,-11.767453,0
36499,80022,26567,0,0,-0.28282,0
36500,80022,26633,0,0,-0.041307,0
36501,80022,26667,0,0,0,0
36472,80023,0,0,0,0,0
36473,80023,6667,0,0,0,0
36474,80023,11000,-3E-06,0,-98.747856,0
36475,80023,11233,0.00651,0,-99.67161,0
36476,80023,11400,0.004442,0,-99.971954,0
36477,80023,11600,0.002892,0,-100.07994,0
36478,80023,11667,-3E-06,0,-100.06109,0
36479,80023,11700,-3E-06,0,-100.08206,0
36480,80023,21667,-3E-06,0,-100.08206,0
36481,80023,21767,-3E-06,0,-100.08968,0
36482,80023,21900,-3E-06,0,-99.6677,0
36483,80023,26333,0,0,-1.180162,0
36484,80023,26467,1.7E-05,3E-06,-0.328159,0
36485,80023,26600,0,0,-0.043593,0
36486,80023,26667,0,0,0,0
39780,85556,0,0,0,0,0
39781,85556,1700,0,0,0,0
39782,85556,3000,0,0,-43.16333,0
39783,85556,3167,0,0,-44.015217,0
39784,85556,3300,0,0,-44.489857,0
39785,85556,8300,0,0,-44.546577,0
39786,85556,8600,0,0,-43.889214,0
39787,85556,9733,0,0,-0.564806,0
39788,85556,9867,0,0,-0.180556,0
39789,85556,10000,0,0,-0.005751,0
39790,85556,13333,0,0,0,0
21641,128970,0,0,0,0,0
21642,128970,1333,0,0,0,0
21643,128970,3333,0.443128,0.536559,-11.749226,0
21644,128970,4667,0.443128,0.536559,-11.749226,0
21645,128970,6667,0,0,0,0
35165,149045,0,0,0,0,0
35166,149045,3233,0,0,0,0
35167,149045,3400,0,0,-0.090539,0
35168,149045,6633,0,0,14.930348,0
35169,149045,6733,0,0,14.696049,0
35170,149045,6867,0,0,14.930348,0
35171,149045,10100,0,0,14.930348,0
35172,149045,10267,0,0,14.743611,0
35173,149045,14100,0,0,34.637497,0
35174,149045,14267,0,0,34.555134,0
35175,149045,14433,0,0,34.637497,0
35176,149045,17667,0,0,34.637497,0
35177,149045,17867,0,0,34.35885,0
35178,149045,18000,0,0,34.752274,0
35179,149045,19733,0,0,33.66093,0
35180,149045,19933,0,0,35.658646,0
35181,149045,23200,0,0,61.39236,0
35182,149045,23367,0,0,61.232098,0
35183,149045,23533,0,0,61.39236,0
35184,149045,26800,0,0,61.39236,0
35185,149045,27100,0,0,59.996685,0
35186,149045,27233,0,0,60.03948,0
35187,149045,27400,0,0,59.83861,0
35188,149045,27667,0,0,59.996685,0
35189,149045,28200,0,0,59.996685,0
35190,149045,28400,0,0,59.817844,0
35191,149045,28533,0,0,59.942432,0
35192,149045,28633,0,0,59.51723,0
35193,149045,33100,0,0,34.703896,0
35194,149045,33233,0,0,34.591118,0
35195,149045,33333,0,0,34.703896,0
35196,149045,33433,0,0,34.591118,0
35197,149045,33567,0,0,34.703896,0
35198,149045,36800,0,0,34.703896,0
35199,149045,41033,-0.005122,0.019674,14.947255,0
35200,149045,41133,-0.005122,0.019674,14.854392,0
35201,149045,41300,-0.005122,0.019674,14.947255,0
35202,149045,41500,-0.005122,0.019674,14.854392,0
35203,149045,41767,-0.005122,0.019674,14.956242,0
35204,149045,44933,-0.005122,0.019674,14.956242,0
35205,149045,45200,-0.005122,0.019674,15.222661,0
35206,149045,49467,0,0,0,0
35207,149045,49767,0,0,0.119144,0
35208,149045,49933,0,0,0,0
35209,149046,0,0,0,0,0
35210,149046,4667,0,0,0,0
35211,149046,4867,0,0,-0.465549,0
35212,149046,5733,0,0,-0.744283,0
35213,149046,5933,0,0,-0.744283,0
35214,149046,11700,0,0,-27.206955,0
35215,149046,12067,0,0,-27.018456,0
35216,149046,12433,0,0,-27.206955,0
35217,149046,17433,0,0,-27.215572,0
35218,149046,17667,0,0,-27.599495,0
35219,149046,24367,0,0,-0.005079,0
35220,149046,24533,0,0,-0.059845,0
35221,149046,24767,0,0,-0.005079,0
35222,149046,24967,0,0,-0.059845,0
35223,149046,25233,0,0,0,0
35224,149046,29500,0,0,0,0
35225,149046,29667,0,0,-0.465549,0
35226,149046,29900,0,0,0,0
35227,149046,30500,0,0,-0.744283,0
35228,149046,36533,0,0,-27.206955,0
35229,149046,36900,0,0,-27.018456,0
35230,149046,37267,0,0,-27.206955,0
35231,149046,42133,0,0,-27.215572,0
35232,149046,42367,0,0,-27.599495,0
35233,149046,49067,0,0,-0.005079,0
35234,149046,49233,0,0,-0.059845,0
35235,149046,49467,0,0,-0.005079,0
35236,149046,49667,0,0,-0.059845,0
35237,149046,49933,0,0,0,0
35432,152614,0,0,0,0,3
35433,152614,1333,0,0,0,1
35434,152614,3333,0.443128,0.536558,-12.827268,3
35435,152614,4667,0.443128,0.536558,-12.827268,1
35436,152614,6667,0,0,0,1
39384,176080,0,0,0,0,0
39385,176080,4039,170.81439,0,-0.107302,0
39386,176080,4213,178.16124,0,-1.014882,0
39387,176080,7297,308.56793,-2E-06,-40.172073,0
39388,176080,7427,314.07806,-2E-06,-40.62125,0
39389,176080,12900,545.504,-2E-06,-40.678764,0
39390,176080,13074,552.8509,-2E-06,-41.50434,0
39391,176080,16158,683.25757,-4E-06,-80.818924,0
39392,176080,16331,690.6044,-4E-06,-81.23481,0
39393,176080,21804,922.0303,-4E-06,-81.32298,0
39394,176080,21934,927.54047,-4E-06,-82.153145,0
39395,176080,25018,1057.947,-6E-06,-121.32401,0
39396,176080,25192,1065.294,-6E-06,-121.96434,0
39397,176080,32663,1381.2087,-5E-06,-121.81052,0
39398,176080,32793,1386.7189,-5E-06,-121.37154,0
39399,176080,35877,1517.1256,-3E-06,-81.969795,0
39400,176080,36050,1524.4724,-3E-06,-81.25218,0
39401,176080,41567,1757.7351,-3E-06,-81.015434,0
39402,176080,41697,1763.2454,-3E-06,-80.22848,0
39403,176080,44737,1891.8153,-2E-06,-41.588467,0
39404,176080,44911,1899.1621,-2E-06,-40.678406,0
39405,176080,50384,2130.5881,-2E-06,-40.696033,0
39406,176080,50558,2137.9348,-2E-06,-39.78254,0
39407,176080,53598,2266.5051,0,-1.023449,0
39408,176080,53772,2273.8518,0,-0.115364,0
39409,176080,58636,2482.281,0,0.186536,0
39410,176080,71667,2482.281,0,0.186536,0
39411,176080,76531,2273.8518,0,-0.115364,0
39412,176080,76705,2266.5051,0,-1.023449,0
39413,176080,79745,2137.9348,-2E-06,-39.78254,0
39414,176080,79919,2130.5881,-2E-06,-40.696033,0
39415,176080,85392,1899.1621,-2E-06,-40.678406,0
39416,176080,85566,1891.8153,-2E-06,-41.588467,0
39417,176080,88606,1763.2454,-3E-06,-80.22848,0
39418,176080,88736,1757.7351,-3E-06,-81.015434,0
39419,176080,94253,1524.4724,-3E-06,-81.25218,0
39420,176080,94426,1517.1256,-3E-06,-81.969795,0
39421,176080,97510,1386.7189,-5E-06,-121.37154,0
39422,176080,97640,1381.2087,-5E-06,-121.81052,0
39423,176080,105111,1065.294,-6E-06,-121.96434,0
39424,176080,105285,1057.947,-6E-06,-121.32401,0
39425,176080,108369,927.54047,-4E-06,-82.153145,0
39426,176080,108499,922.0303,-4E-06,-81.32298,0
39427,176080,113972,690.6044,-4E-06,-81.23481,0
39428,176080,114145,683.25757,-4E-06,-80.818924,0
39429,176080,117229,552.8509,-2E-06,-41.50434,0
39430,176080,117403,545.504,-2E-06,-40.678764,0
39431,176080,122876,314.07806,-2E-06,-40.62125,0
39432,176080,123006,308.56793,-2E-06,-40.172073,0
39433,176080,126090,178.16124,0,-1.014882,0
39434,176080,126264,170.81439,0,-0.107302,0
39435,176080,130303,0,0,0,0
39436,176080,143333,0,0,0,0
39437,176081,0,0,0,0,0
39438,176081,434,0,0,0,0
39439,176081,4495,190.58876,0,-0.107302,0
39440,176081,4669,197.93562,0,-1.014882,0
39441,176081,7753,328.3423,-3E-06,-40.172073,0
39442,176081,7883,333.85245,-3E-06,-40.62125,0
39443,176081,13356,565.2784,-3E-06,-40.678764,0
39444,176081,13530,572.6253,-3E-06,-41.50434,0
39445,176081,16614,703.0319,-4E-06,-80.818924,0
39446,176081,16787,710.3787,-4E-06,-81.23481,0
39447,176081,22260,941.80457,-4E-06,-81.32298,0
39448,176081,22390,947.31476,-4E-06,-82.153145,0
39449,176081,25474,1077.7213,-6E-06,-121.32401,0
39450,176081,25648,1085.0682,-6E-06,-121.96434,0
39451,176081,33119,1400.983,-5E-06,-121.81052,0
39452,176081,33249,1406.4932,-5E-06,-121.37154,0
39453,176081,36333,1536.8999,-3E-06,-81.969795,0
39454,176081,36506,1544.2467,-3E-06,-81.25218,0
39455,176081,42023,1777.5094,-3E-06,-81.015434,0
39456,176081,42153,1783.0197,-3E-06,-80.22848,0
39457,176081,45193,1911.5896,-3E-06,-41.588467,0
39458,176081,45367,1918.9364,-3E-06,-40.678406,0
39459,176081,50840,2150.3625,-3E-06,-40.696033,0
39460,176081,51014,2157.7092,-2E-06,-39.78254,0
39461,176081,54054,2286.2793,0,-1.023449,0
39462,176081,54228,2293.6262,0,-0.115364,0
39463,176081,59071,2482.3,0,0.186536,0
39464,176081,71232,2482.3,0,0.186536,0
39465,176081,76053,2293.6262,0,-0.115364,0
39466,176081,76227,2286.2793,0,-1.023449,0
39467,176081,79268,2157.7092,-2E-06,-39.78254,0
39468,176081,79441,2150.3625,-3E-06,-40.696033,0
39469,176081,84914,1918.9364,-3E-06,-40.678406,0
39470,176081,85088,1911.5896,-3E-06,-41.588467,0
39471,176081,88128,1783.0197,-3E-06,-80.22848,0
39472,176081,88259,1777.5094,-3E-06,-81.015434,0
39473,176081,93775,1544.2467,-3E-06,-81.25218,0
39474,176081,93948,1536.8999,-3E-06,-81.969795,0
39475,176081,97032,1406.4932,-5E-06,-121.37154,0
39476,176081,97163,1400.983,-5E-06,-121.81052,0
39477,176081,104633,1085.0682,-6E-06,-121.96434,0
39478,176081,104807,1077.7213,-6E-06,-121.32401,0
39479,176081,107891,947.31476,-4E-06,-82.153145,0
39480,176081,108021,941.80457,-4E-06,-81.32298,0
39481,176081,113494,710.3787,-4E-06,-81.23481,0
39482,176081,113668,703.0319,-4E-06,-80.818924,0
39483,176081,116751,572.6253,-3E-06,-41.50434,0
39484,176081,116925,565.2784,-3E-06,-40.678764,0
39485,176081,122398,333.85245,-3E-06,-40.62125,0
39486,176081,122528,328.3423,-3E-06,-40.172073,0
39487,176081,125612,197.93562,0,-1.014882,0
39488,176081,125786,190.58876,0,-0.107302,0
39489,176081,129825,0,0,0,0
39490,176081,142899,0,0,0,0
39491,176081,143333,0,0,0,0
39492,176082,0,0,0,0,0
39493,176082,434,0,0,0,0
39494,176082,4495,-190.222,-1.7E-05,-0.107302,0
39495,176082,4669,-197.5688,-1.7E-05,-1.014882,0
39496,176082,7753,-327.9755,-2.4E-05,-40.172073,0
39497,176082,7883,-333.4857,-2.7E-05,-40.62125,0
39498,176082,13356,-564.91144,-4.7E-05,-40.678764,0
39499,176082,13530,-572.2585,-4.7E-05,-41.50434,0
39500,176082,16614,-702.6649,-5.8E-05,-80.818924,0
39501,176082,16787,-710.01196,-5.8E-05,-81.23481,0
39502,176082,22260,-941.4378,-7.8E-05,-81.32298,0
39503,176082,22390,-946.94806,-7.8E-05,-82.153145,0
39504,176082,25474,-1077.3546,-8.8E-05,-121.32401,0
39505,176082,25648,-1084.7015,-8.8E-05,-121.96434,0
39506,176082,33119,-1400.6163,-0.000119,-121.81052,0
39507,176082,33249,-1406.1265,-0.000119,-121.37154,0
39508,176082,36333,-1536.5331,-0.000132,-81.969795,0
39509,176082,36506,-1543.88,-0.000132,-81.25218,0
39510,176082,42023,-1777.1427,-0.000153,-81.015434,0
39511,176082,42153,-1782.653,-0.000153,-80.22848,0
39512,176082,45193,-1911.2229,-0.000166,-41.588467,0
39513,176082,45367,-1918.5697,-0.000166,-40.678406,0
39514,176082,50840,-2149.9956,-0.000186,-40.696033,0
39515,176082,51014,-2157.3425,-0.000186,-39.78254,0
39516,176082,54054,-2285.9126,-0.0002,-1.023449,0
39517,176082,54228,-2293.2593,-0.0002,-0.115364,0
39518,176082,59071,-2483.0015,-0.000217,0.186536,0
39519,176082,71232,-2483.0015,-0.000217,0.186536,0
39520,176082,76053,-2293.2593,-0.0002,-0.115364,0
39521,176082,76227,-2285.9126,-0.0002,-1.023449,0
39522,176082,79268,-2157.3425,-0.000186,-39.78254,0
39523,176082,79441,-2149.9956,-0.000186,-40.696033,0
39524,176082,84914,-1918.5697,-0.000166,-40.678406,0
39525,176082,85088,-1911.2229,-0.000166,-41.588467,0
39526,176082,88128,-1782.653,-0.000153,-80.22848,0
39527,176082,88259,-1777.1427,-0.000153,-81.015434,0
39528,176082,93775,-1543.88,-0.000132,-81.25218,0
39529,176082,93948,-1536.5331,-0.000132,-81.969795,0
39530,176082,97032,-1406.1265,-0.000119,-121.37154,0
39531,176082,97163,-1400.6163,-0.000119,-121.81052,0
39532,176082,104633,-1084.7015,-8.8E-05,-121.96434,0
39533,176082,104807,-1077.3546,-8.8E-05,-121.32401,0
39534,176082,107891,-946.94806,-7.8E-05,-82.153145,0
39535,176082,108021,-941.4378,-7.8E-05,-81.32298,0
39536,176082,113494,-710.01196,-5.8E-05,-81.23481,0
39537,176082,113668,-702.6649,-5.8E-05,-80.818924,0
39538,176082,116751,-572.2585,-4.7E-05,-41.50434,0
39539,176082,116925,-564.91144,-4.7E-05,-40.678764,0
39540,176082,122398,-333.4857,-2.7E-05,-40.62125,0
39541,176082,122528,-327.9755,-2.4E-05,-40.172073,0
39542,176082,125612,-197.5688,-1.7E-05,-1.014882,0
39543,176082,125786,-190.222,-1.7E-05,-0.107302,0
39544,176082,129825,0,0,0,0
39545,176082,142899,0,0,0,0
39546,176082,143333,0,0,0,0
39547,176083,0,0,0,0,0
39548,176083,869,0,0,0,0
39549,176083,4951,-209.98958,-1.7E-05,-0.107302,0
39550,176083,5125,-217.33638,-2E-05,-1.014882,0
39551,176083,8209,-347.74307,-2.7E-05,-40.172073,0
39552,176083,8339,-353.25327,-2.7E-05,-40.62125,0
39553,176083,13812,-584.67926,-4.7E-05,-40.678764,0
39554,176083,13986,-592.02606,-4.7E-05,-41.50434,0
39555,176083,17070,-722.4325,-6.1E-05,-80.818924,0
39556,176083,17243,-729.77954,-6.1E-05,-81.23481,0
39557,176083,22716,-961.2054,-8.1E-05,-81.32298,0
39558,176083,22846,-966.71564,-8.1E-05,-82.153145,0
39559,176083,25930,-1097.1222,-8.8E-05,-121.32401,0
39560,176083,26104,-1104.4691,-8.8E-05,-121.96434,0
39561,176083,33575,-1420.3839,-0.000119,-121.81052,0
39562,176083,33705,-1425.894,-0.000119,-121.37154,0
39563,176083,36789,-1556.3007,-0.000132,-81.969795,0
39564,176083,36963,-1563.6476,-0.000132,-81.25218,0
39565,176083,42479,-1796.9103,-0.000153,-81.015434,0
39566,176083,42609,-1802.4205,-0.000153,-80.22848,0
39567,176083,45649,-1930.9905,-0.000163,-41.588467,0
39568,176083,45823,-1938.3373,-0.000163,-40.678406,0
39569,176083,51296,-2169.7632,-0.000183,-40.696033,0
39570,176083,51470,-2177.11,-0.00019,-39.78254,0
39571,176083,54510,-2305.6802,-0.0002,-1.023449,0
39572,176083,54684,-2313.0269,-0.000203,-0.115364,0
39573,176083,59505,-2481.7683,-0.000217,-1.027487,0
39574,176083,70798,-2481.7683,-0.000217,-1.027487,0
39575,176083,75576,-2313.0269,-0.000203,-0.115364,0
39576,176083,75749,-2305.6802,-0.0002,-1.023449,0
39577,176083,78790,-2177.11,-0.00019,-39.78254,0
39578,176083,78964,-2169.7632,-0.000183,-40.696033,0
39579,176083,84436,-1938.3373,-0.000163,-40.678406,0
39580,176083,84610,-1930.9905,-0.000163,-41.588467,0
39581,176083,87650,-1802.4205,-0.000153,-80.22848,0
39582,176083,87781,-1796.9103,-0.000153,-81.015434,0
39583,176083,93297,-1563.6476,-0.000132,-81.25218,0
39584,176083,93471,-1556.3007,-0.000132,-81.969795,0
39585,176083,96554,-1425.894,-0.000119,-121.37154,0
39586,176083,96685,-1420.3839,-0.000119,-121.81052,0
39587,176083,104155,-1104.4691,-8.8E-05,-121.96434,0
39588,176083,104329,-1097.1222,-8.8E-05,-121.32401,0
39589,176083,107413,-966.71564,-8.1E-05,-82.153145,0
39590,176083,107543,-961.2054,-8.1E-05,-81.32298,0
39591,176083,113016,-729.77954,-6.1E-05,-81.23481,0
39592,176083,113190,-722.4325,-6.1E-05,-80.818924,0
39593,176083,116274,-592.02606,-4.7E-05,-41.50434,0
39594,176083,116447,-584.67926,-4.7E-05,-40.678764,0
39595,176083,121920,-353.25327,-2.7E-05,-40.62125,0
39596,176083,122050,-347.74307,-2.7E-05,-40.172073,0
39597,176083,125134,-217.33638,-2E-05,-1.014882,0
39598,176083,125308,-209.98958,-1.7E-05,-0.107302,0
39599,176083,129347,0,0,0,0
39600,176083,142465,0,0,0,0
39601,176083,143333,0,0,0,0
39602,176084,0,0,0,0,0
39603,176084,4039,-170.81445,-1.7E-05,-0.107302,0
39604,176084,4213,-178.16124,-1.7E-05,-1.014882,0
39605,176084,7297,-308.56793,-2.4E-05,-40.172073,0
39606,176084,7427,-314.07812,-2.7E-05,-40.62125,0
39607,176084,12900,-545.5039,-4.7E-05,-40.678764,0
39608,176084,13074,-552.8509,-4.7E-05,-41.50434,0
39609,176084,16158,-683.2574,-5.8E-05,-80.818924,0
39610,176084,16331,-690.6044,-5.8E-05,-81.23481,0
39611,176084,21804,-922.0303,-7.8E-05,-81.32298,0
39612,176084,21934,-927.54047,-7.8E-05,-82.153145,0
39613,176084,25018,-1057.947,-8.8E-05,-121.32401,0
39614,176084,25192,-1065.294,-8.8E-05,-121.96434,0
39615,176084,32663,-1381.2087,-0.000119,-121.81052,0
39616,176084,32793,-1386.7189,-0.000119,-121.37154,0
39617,176084,35877,-1517.1256,-0.000132,-81.969795,0
39618,176084,36050,-1524.4724,-0.000132,-81.25218,0
39619,176084,41567,-1757.7351,-0.000153,-81.015434,0
39620,176084,41697,-1763.2454,-0.000153,-80.22848,0
39621,176084,44737,-1891.8153,-0.000166,-41.588467,0
39622,176084,44911,-1899.1621,-0.000166,-40.678406,0
39623,176084,50384,-2130.5881,-0.000186,-40.696033,0
39624,176084,50558,-2137.9348,-0.000186,-39.78254,0
39625,176084,53598,-2266.5051,-0.0002,-1.023449,0
39626,176084,53772,-2273.8518,-0.0002,-0.115364,0
39627,176084,58636,-2483.3198,-0.000217,0.186536,0
39628,176084,71667,-2483.3198,-0.000217,0.186536,0
39629,176084,76531,-2273.8518,-0.0002,-0.115364,0
39630,176084,76705,-2266.5051,-0.0002,-1.023449,0
39631,176084,79745,-2137.9348,-0.000186,-39.78254,0
39632,176084,79919,-2130.5881,-0.000186,-40.696033,0
39633,176084,85392,-1899.1621,-0.000166,-40.678406,0
39634,176084,85566,-1891.8153,-0.000166,-41.588467,0
39635,176084,88606,-1763.2454,-0.000153,-80.22848,0
39636,176084,88736,-1757.7351,-0.000153,-81.015434,0
39637,176084,94253,-1524.4724,-0.000132,-81.25218,0
39638,176084,94426,-1517.1256,-0.000132,-81.969795,0
39639,176084,97510,-1386.7189,-0.000119,-121.37154,0
39640,176084,97640,-1381.2087,-0.000119,-121.81052,0
39641,176084,105111,-1065.294,-8.8E-05,-121.96434,0
39642,176084,105285,-1057.947,-8.8E-05,-121.32401,0
39643,176084,108369,-927.54047,-7.8E-05,-82.153145,0
39644,176084,108499,-922.0303,-7.8E-05,-81.32298,0
39645,176084,113972,-690.6044,-5.8E-05,-81.23481,0
39646,176084,114145,-683.2574,-5.8E-05,-80.818924,0
39647,176084,117229,-552.8509,-4.7E-05,-41.50434,0
39648,176084,117403,-545.5039,-4.7E-05,-40.678764,0
39649,176084,122876,-314.07812,-2.7E-05,-40.62125,0
