ID,TransportID,TimeIndex,Pos[0],Pos[1],Pos[2],SequenceID
26918,20656,0,0,0,0,26919
26919,20656,7000,0,0,-1E-05,26920
26920,20656,7167,0,0,4.650018,26921
26921,20656,11500,0,0,4.650018,26922
26922,20656,11667,0,0,0,26923
26923,20656,16667,0,0,0,26924
26924,20657,0,0,0,0,26925
26925,20657,3333,0,0,0,26926
26926,20657,3500,0,0,-8.130338,26927
26927,20657,14833,0,0,-8.130338,26928
26928,20657,15000,0,0,0,26929
26929,20657,16667,0,0,0,19620
19620,47296,0,0,0,0,19621
19621,47296,5000,0,0,0,19622
19622,47296,6100,-5E-06,-2E-06,-1.754781,19623
19623,47296,6933,-1.2E-05,-8E-06,-5.176656,19624
19624,47296,12867,-6E-06,-2E-06,-66.789375,19625
19625,47296,13833,-6E-06,-2E-06,-69.82408,19626
19626,47296,15000,-6E-06,-2E-06,-71.2224,19627
19627,47296,20000,-6E-06,-2E-06,-71.2224,19628
19628,47296,21333,0,0,-69.81129,19629
19629,47296,22233,0,0,-66.71331,19630
19630,47296,28133,0,0,-5.247484,19631
19631,47296,28800,0,0,-1.585036,19632
19632,47296,30033,0,0,0,19633
19633,47297,0,0,0,0,19634
19634,47297,5000,0,0,0,19635
19635,47297,5900,0,0,1.201138,19636
19636,47297,6667,0,0,4.690253,19637
19637,47297,10567,5E-06,5E-06,37.673847,19638
19638,47297,13100,5E-06,5E-06,63.4456,19639
19639,47297,14067,5E-06,5E-06,69.56289,19640
19640,47297,15000,5E-06,5E-06,71.47621,19641
19641,47297,20000,5E-06,5E-06,71.47621,19642
19642,47297,21000,5E-06,5E-06,69.52738,19643
19643,47297,21800,5E-06,5E-06,64.25132,19644
19644,47297,25267,5E-06,5E-06,34.232037,19645
19645,47297,27933,0,0,8.591193,19646
19646,47297,28967,0,0,1.968553,19647
19647,47297,30000,0,0,0,26761
26761,80022,0,0,0,0,26762
26762,80022,6600,0,0,0,26763
26763,80022,6833,-0.004069,0.003554,-0.797146,26764
26764,80022,7000,0,0,-3.62975,26765
26765,80022,7233,0,0,-12.079661,26766
26766,80022,7333,0,0,-11.731557,26767
26767,80022,7433,0,0,-12.079661,26768
26768,80022,7500,0,0,-11.918691,26769
26769,80022,7600,0,0,-12.079661,26770
26770,80022,25667,0,0,-12.079661,26771
26771,80022,25867,0,0,-12.024594,26772
26772,80022,26000,0,0,-11.767453,26773
26773,80022,26567,0,0,-0.28282,26774
26774,80022,26633,0,0,-0.041307,26775
26775,80022,26667,0,0,0,26724
26724,80023,0,0,0,0,26725
26725,80023,6667,0,0,0,26726
26726,80023,11000,-3E-06,0,-98.747856,26727
26727,80023,11233,0.00651,0,-99.67161,26728
26728,80023,11400,0.004442,0,-99.971954,26729
26729,80023,11600,0.002892,0,-100.07994,26730
26730,80023,11667,-3E-06,0,-100.06109,26731
26731,80023,11700,-3E-06,0,-100.08206,26732
26732,80023,21667,-3E-06,0,-100.08206,26733
26733,80023,21767,-3E-06,0,-100.08968,26734
26734,80023,21900,-3E-06,0,-99.6677,26735
26735,80023,26333,0,0,-1.180162,26736
26736,80023,26467,1.7E-05,3E-06,-0.328159,26737
26737,80023,26600,0,0,-0.043593,26738
26738,80023,26667,0,0,0,26739
26739,80024,0,0,0,0,26740
26740,80024,6533,0,0,-0.023912,26741
26741,80024,6667,0,0,1.507623,26742
26742,80024,11000,0,-6E-06,-97.22272,26743
26743,80024,11233,3E-06,-6E-06,-98.13631,26744
26744,80024,11400,3E-06,-6E-06,-98.43835,26745
26745,80024,11567,0,-6E-06,-98.76382,26746
26746,80024,11633,0,-6E-06,-99.11372,26747
26747,80024,11700,0,-6E-06,-99.77599,26748
26748,80024,11767,0,-6E-06,-100.05011,26749
26749,80024,11800,0,-6E-06,-100.06504,26750
26750,80024,21733,0,-6E-06,-100.0564,26751
26751,80024,21767,0,-6E-06,-100.01347,26752
26752,80024,21833,0,-6E-06,-99.0345,26753
26753,80024,21867,0,-6E-06,-98.87473,26754
26754,80024,21900,0,-6E-06,-98.15394,26755
26755,80024,26333,0,0,0.351576,26756
26756,80024,26367,0,0,0.561605,26757
26757,80024,26467,0,0,1.200799,26758
26758,80024,26567,0,0,0.015978,26759
26759,80024,26633,0,0,0.009494,26760
26760,80024,26667,0,0,0.023953,27032
27032,85556,0,0,0,0,27033
27033,85556,1700,0,0,0,27034
27034,85556,3000,0,0,-43.16333,27035
27035,85556,3167,0,0,-44.015217,27036
27036,85556,3300,0,0,-44.489857,27037
27037,85556,8300,0,0,-44.546577,27038
27038,85556,8600,0,0,-43.889214,27039
27039,85556,9733,0,0,-0.564806,27040
27040,85556,9867,0,0,-0.180556,27041
27041,85556,10000,0,0,-0.005751,27042
27042,85556,13333,0,0,0,21641
21641,128970,0,0,0,0,21642
21642,128970,1333,0,0,0,21643
21643,128970,3333,0.443128,0.536559,-11.749226,21644
21644,128970,4667,0.443128,0.536559,-11.749226,21645
21645,128970,6667,0,0,0,21636
21636,128971,0,0,0,0,21637
21637,128971,1333,0,0,0,21638
21638,128971,3333,0.443128,0.536559,-11.749226,21639
21639,128971,4667,0.443128,0.536559,-11.749226,21640
21640,128971,6667,0,0,0,0
